id	logFC	P.Value	adj.P.Val
SNX14	-0.684476284261109	1.9079345010469202e-10	2.7142873776304577e-08
VEGFA	-1.1819192321845389	1.9112475133454688e-10	2.7142873776304577e-08
PVT1	1.7975890418588154	1.9895737519907486e-10	2.8023635536236908e-08
LRRC40	-0.6559699009155082	2.009117964539393e-10	2.806884805093084e-08
CD48	2.627839556645025	2.041419641292047e-10	2.8290125093518172e-08
CTSK	1.3196301481366408	2.100066401448888e-10	2.841538664763598e-08
NAGK	0.6648675182384327	2.0954824079256172e-10	2.841538664763598e-08
IGFBP7	0.7732976220969014	2.068998660795608e-10	2.841538664763598e-08
EOMES	2.325883223411796	2.1407962662620258e-10	2.8740189874567697e-08
TGFBI	1.559704809382163	2.1653648257644124e-10	2.8844673772043148e-08
CYBRD1	0.9857597965368221	2.2734884291244614e-10	2.9596685731874807e-08
PKP2	-0.9058468020919541	2.2632994276334868e-10	2.9596685731874807e-08
ESRRG	-0.8446544445714608	2.3460897229873336e-10	3.031218481189048e-08
MDK	1.846992993208298	2.4312693675668053e-10	3.0495571395816044e-08
SEL1L3	1.0997380685473672	2.424158464618941e-10	3.0495571395816044e-08
GCSHP3	-1.087629970960963	2.487620290242067e-10	3.0753429544978184e-08
LAT2	1.5569395465497715	2.476844263414001e-10	3.0753429544978184e-08
CARD6	0.8616251268631636	2.5436917976096997e-10	3.122199989294649e-08
CFD	2.382285845634316	2.6141433018779413e-10	3.14135933562731e-08
ITM2C	1.1998996710280903	2.6749833358561776e-10	3.192146780788372e-08
LOC101927751	1.6789373723432774	2.717328418395041e-10	3.220315278737957e-08
KLHL3	-1.4398185758432742	2.788776739075022e-10	3.282352019470218e-08
CORO1A	2.232395372863895	2.8658897650851023e-10	3.3501666478382587e-08
COL6A3	2.416397254722707	2.89368851387549e-10	3.359806988002461e-08
ARHGAP15	1.6636681451744675	2.929057058383525e-10	3.365207880406293e-08
DOK2	1.696625601940653	3.057283313398235e-10	3.4792289044659125e-08
OLFM1	1.2189724142651146	3.094601767228492e-10	3.494809197638168e-08
CRACR2A	1.4432808836487139	3.111649250690408e-10	3.494809197638168e-08
MOXD1	2.233880057865562	3.1803368577308203e-10	3.548760296314702e-08
MAGI2-AS3	-0.9807340262708362	3.221882281407609e-10	3.549027251519766e-08
AHNAK2	2.013913213164429	3.22091656108305e-10	3.549027251519766e-08
ARPC1B	1.389094187031505	3.25846347074678e-10	3.566460909637749e-08
CCM2	0.600030677917248	3.2925249658509087e-10	3.580933481846963e-08
C1R	1.8384119198831783	3.482382551217751e-10	3.651497361261342e-08
FAM234B	-0.6164034844673516	3.4072959345582283e-10	3.651497361261342e-08
CD3D	2.7268030979684292	3.4141978675014406e-10	3.651497361261342e-08
GZMM	1.9439514946416647	3.4697314205751393e-10	3.651497361261342e-08
SLC6A17	-1.8837335028639046	3.6936415159024453e-10	3.800690767022013e-08
ARRB1	0.9509646547240624	3.78935793396021e-10	3.8303721610101325e-08
STMN3	1.0148225605251575	3.745328868250889e-10	3.8303721610101325e-08
N4BP2L2-IT2	-0.7304225940218831	3.861374448658082e-10	3.880342603844473e-08
FOS	-4.23736528698057	4.086800105117001e-10	4.059397283602921e-08
RPS6KA6	-0.7760851855123967	4.3060129992704494e-10	4.252559044796747e-08
JAML	2.304136537600912	4.3939881882870767e-10	4.296078963853335e-08
SLC37A2	1.2495217069628506	4.4000808754549987e-10	4.296078963853335e-08
RNF112	1.3287863468009995	4.53879483356522e-10	4.33631419870946e-08
VCAN	2.991386370325289	4.6001612967976567e-10	4.33631419870946e-08
LRRC19	-1.1114657166335427	4.55642530376319e-10	4.33631419870946e-08
IKBKE	1.290232394972664	4.6164923413801727e-10	4.33631419870946e-08
ITGAM	1.3952260082275725	4.6347977411259145e-10	4.33631419870946e-08
ARHGDIB	1.2836616096267761	4.4794437548547194e-10	4.33631419870946e-08
