id	logFC	P.Value	adj.P.Val
IMPACT	-0.3745456720238636	2.9426741751611017e-06	2.014023257129632e-05
MTMR7	-0.4700380518052727	2.9485305493713024e-06	2.0170202611622797e-05
C1orf162	0.954124367692792	2.9586446557309477e-06	2.0231336953474176e-05
LOC100506258	-0.5583365378935028	2.9635829621578697e-06	2.0257044400048064e-05
ITGB7	0.5401329657517238	2.9672692283811836e-06	2.0274176707953184e-05
PELO	0.4618779752274218	2.9790994844564133e-06	2.0346917941533787e-05
LRRC75A	0.4823521954961425	2.9925290465744652e-06	2.0406516783626384e-05
PRKCE	-0.4772775057530563	2.989098803947219e-06	2.0406516783626384e-05
ADGRB2	0.871223511331376	2.991713378932544e-06	2.0406516783626384e-05
RBBP9	-0.3598934835384746	2.9925757853083383e-06	2.0406516783626384e-05
CTHRC1	1.0294370510369513	2.994073401238168e-06	2.0408630435095866e-05
MARCH2	0.501406772822115	2.9988971917058705e-06	2.04334057661672e-05
LPCAT4	0.4625345021842957	3.002394046980619e-06	2.0449123782526736e-05
MFSD10	0.4979456686813428	3.0095690081557183e-06	2.0489722096442743e-05
NAA30	-0.3693526510649292	3.0107395422205495e-06	2.0489722096442743e-05
CD19	2.115956543988042	3.0196775205141095e-06	2.052771689813048e-05
SEC22C	0.26843516116842103	3.0197023813637754e-06	2.052771689813048e-05
C7	1.219457627495025	3.0202005932716035e-06	2.052771689813048e-05
OSGIN2	-0.32691160714948886	3.0211007934923176e-06	2.052771689813048e-05
RPL38	0.8523271314527658	3.023396929281768e-06	2.0529640617070627e-05
PDZD3	-0.9793568899315837	3.0237733008499627e-06	2.0529640617070627e-05
NRTN	-1.2019183911001292	3.027757269251107e-06	2.054857066145775e-05
SUMO1P3	-0.995775841618963	3.0368933472212935e-06	2.0602437930774066e-05
ALDH5A1	-0.6571624661255981	3.055728259091649e-06	2.0722034097960098e-05
ST7-AS2	-0.9453631630632859	3.0669344505330963e-06	2.078982311556636e-05
CETN3	-0.5633273009250983	3.075290585915326e-06	2.0838246620019307e-05
LOC143666	-0.6877105573033635	3.0912147622271257e-06	2.0937892973634577e-05
CSE1L	-0.4074932448233408	3.120482743281714e-06	2.1127807510068154e-05
CRIP1	1.0223761808481076	3.123556999976597e-06	2.114029282693889e-05
C11orf68	0.3439647668542438	3.13449504895251e-06	2.1205969654015723e-05
C11orf45	0.7169851875530648	3.1373876707657023e-06	2.1208839391989703e-05
IFT88	-0.5378857640106194	3.137113640978422e-06	2.1208839391989703e-05
XPO5	0.3226748118504741	3.147900067926268e-06	2.1271535496360596e-05
DGKB	-1.3818362946327936	3.153298852184884e-06	2.129964130343752e-05
FER1L6-AS2	-3.123656478865672	3.171420417878676e-06	2.140521934832175e-05
LAPTM4B	0.3848536461227763	3.1702101521761343e-06	2.140521934832175e-05
SMIM2-IT1	-1.021459866991731	3.1811944439855766e-06	2.146275827461647e-05
IGF1R	-0.2890863201915632	3.182748702777886e-06	2.1464816997070328e-05
TRIOBP	0.44794111927549096	3.1915033102208785e-06	2.151541501876641e-05
ADGRA2	0.9085999537250373	3.1957916930430786e-06	2.153587625617736e-05
FGD4	-0.3020140680326211	3.199281191703859e-06	2.1550940022829916e-05
HINT3	-0.3944500499716028	3.2119897977171854e-06	2.1628069233531394e-05
PRR11	0.8885666870645652	3.2132887722861397e-06	2.1628340878560527e-05
SH3RF1	-0.3541538283275276	3.224919778545363e-06	2.169812900333732e-05
PDLIM1	0.9257349235005528	3.2527469651085475e-06	2.1876792112886607e-05
ALDH7A1	-0.704403423078281	3.258238962998486e-06	2.190515584513536e-05
