Supplementary Table 5. Differentially expressed genes between early DKD patients and controls (n = 390 DEGs),,,,,,
id,logFC,AveExpr,t,P.Value,adj.P.Val,B
LOC101928143,0.877216319,2.38950787,3.649722106,0.000876256,0.019255266,-0.794745134
SNORA36B,-0.619974235,0.612581098,-3.649170115,0.000877604,0.019255266,-0.796176615
MSMO1,-0.6448995,3.485064288,-3.631953659,0.000920686,0.019839695,-0.840778958
FOSL2,-1.078657776,4.998333483,-3.631873672,0.000920891,0.019839695,-0.840985973
WSCD1,0.60945969,2.373054942,3.630970441,0.000923207,0.0198619,-0.843323508
H4C15,0.738359977,5.797012225,3.630206841,0.00092517,0.019869275,-0.845299494
MIR194-2,0.941569756,2.444757057,3.624374938,0.000940293,0.020084007,-0.860385097
HSP90AA1,-0.701246593,7.282267395,-3.617751418,0.000957758,0.020350203,-0.877506058
MIRLET7F2,1.071537812,2.013387168,3.616967146,0.000959847,0.020374632,-0.87953243
NPIPB5,-0.793793763,4.384294898,-3.602922368,0.000998006,0.020909298,-0.915789338
CYP26B1,-1.148530654,2.457476461,-3.598567561,0.001010133,0.021034714,-0.927019221
CAVIN2,-0.601188105,3.37433098,-3.566314076,0.001104487,0.022354043,-1.010011132
DKK3,0.610086107,4.29061877,3.561088593,0.001120554,0.02257137,-1.023426546
TREX2,0.746899106,1.665001702,3.560681745,0.001121815,0.02257137,-1.02447069
MTARC1,0.626202483,2.171860523,3.55610109,0.001136099,0.02274895,-1.036223022
MIR23A,-1.387644342,3.19383917,-3.555647632,0.001137523,0.02274895,-1.037386074
THBD,-0.758499902,3.0271891,-3.527723621,0.001228586,0.023861219,-1.108881785
MIRLET7I,0.903259798,3.010542205,3.527363366,0.001229806,0.02386799,-1.109802546
KLF9,-0.625217094,4.285308089,-3.520535563,0.001253142,0.024031561,-1.127245613
SVEP1,0.670844152,3.956527399,3.519478157,0.001256794,0.024051577,-1.129945638
CHRM3-AS2,-0.58905939,1.349376759,-3.511956721,0.001283068,0.024316183,-1.14914079
DNAJB9,-0.60151215,4.070024607,-3.500785454,0.001323072,0.024855314,-1.177616686
MIR548AH,-1.082714592,0.580671902,-3.495455394,0.001342579,0.02513117,-1.191188837
CLMP,0.694902332,2.365640183,3.492491529,0.001353546,0.025250219,-1.198731826
SSB,-0.610055287,3.856326001,-3.481254849,0.001395913,0.025690796,-1.227302761
MIR126,1.315495417,4.70152115,3.474984475,0.001420107,0.025979043,-1.243227992
MIR889,0.794658867,0.618501537,3.471212103,0.001434856,0.026213867,-1.252802618
MIR125B2,0.956257414,1.811935935,3.466263416,0.001454429,0.026395472,-1.265355653
MIR4501,0.647748263,0.286912152,3.451806687,0.001513088,0.027118821,-1.301980209
MIR147A,0.743910271,0.390714269,3.444275762,0.001544541,0.027466969,-1.321031109
SNORA63B,-0.718176038,2.635874102,-3.437775986,0.001572191,0.027749141,-1.337458072
MIR501,1.034676808,1.779351385,3.437743335,0.001572331,0.027749141,-1.337540555
CFD,1.234349778,3.75031956,3.410463212,0.00169367,0.029167554,-1.406328066
SNORD98,-0.838407073,3.107070411,-3.40625439,0.001713174,0.029347595,-1.416917864
MIR497,0.969081984,2.315759859,3.400498156,0.001740197,0.029656943,-1.431391128
VCAM1,-0.659935744,6.113457557,-3.388641384,0.001797156,0.030363295,-1.461166885
