"Supplementary Table 4. Differentially expressed genes between late DKD patients and controls (n = 3,525 DEGs)",,,,,,
id,logFC,AveExpr,t,P.Value,adj.P.Val,B
MILR1,0.87983182,1.990039741,7.973728231,2.81528E-09,2.23482E-07,11.23394193
ASB15,-1.725222463,1.77819835,-7.972922589,2.82167E-09,2.23482E-07,11.2317272
STMN3,0.935419286,3.573579512,7.969555886,2.84849E-09,2.24957E-07,11.22247118
MOXD1,2.067304264,3.910854113,7.966166554,2.87576E-09,2.26145E-07,11.21315156
PRICKLE1,0.80970946,2.887742292,7.965637846,2.88004E-09,2.26145E-07,11.21169765
WFDC2,2.28149443,7.080583134,7.964090813,2.89259E-09,2.26482E-07,11.20744322
PIM3,-0.934626447,5.590243417,-7.951879046,2.99366E-09,2.31657E-07,11.17385
BMP7,-0.933387046,2.176592236,-7.947251564,3.03288E-09,2.32574E-07,11.16111559
SNX14,-0.690927464,4.039329609,-7.946617672,3.0383E-09,2.32574E-07,11.15937097
CLIC1,0.831031486,7.053924117,7.942916459,3.07011E-09,2.34354E-07,11.14918342
PPARGC1A,-0.891841397,4.059664214,-7.94041116,3.09183E-09,2.35342E-07,11.14228668
MFNG,1.105299441,3.363109422,7.93382716,3.14966E-09,2.37777E-07,11.12415821
MIRLET7I,1.535542496,3.010542205,7.93265165,3.1601E-09,2.3791E-07,11.120921
GLS,-0.600910504,5.661635961,-7.930922096,3.17552E-09,2.38014E-07,11.11615771
IKBKE,1.055671598,2.660575361,7.930550268,3.17885E-09,2.38014E-07,11.11513363
CCDC3,1.039364705,2.576162093,7.913483098,3.33538E-09,2.46353E-07,11.06810963
CARD6,0.689310743,2.5961111,7.907112714,3.3958E-09,2.49486E-07,11.05054878
MAGED4B,1.170827298,1.717829785,7.90477817,3.41821E-09,2.50462E-07,11.04411206
CCDC80,1.53454253,3.967774817,7.89750403,3.48902E-09,2.54945E-07,11.0240519
GCH1,-1.140767792,3.089180767,-7.896592507,3.498E-09,2.54945E-07,11.02153771
SGSM1,-0.700341091,2.303809697,-7.883818763,3.62631E-09,2.60607E-07,10.98629437
PYCARD,1.604771309,3.094867662,7.883041302,3.63427E-09,2.60607E-07,10.98414869
TMEM273,1.217333311,1.928937976,7.882668859,3.63809E-09,2.60607E-07,10.98312078
TIMP1,2.140930087,5.54953807,7.865854063,3.81488E-09,2.68825E-07,10.936696
ISLR,1.444589962,4.212309932,7.865752926,3.81597E-09,2.68825E-07,10.93641666
PPM1L,-0.708994145,2.369518053,-7.863149049,3.84413E-09,2.70114E-07,10.92922445
DSG2-AS1,-0.638441158,1.621003308,-7.859962764,3.87887E-09,2.70937E-07,10.92042247
CDH11,1.173510515,3.286798481,7.859475834,3.8842E-09,2.70937E-07,10.91907723
PKP2,-0.820940492,3.008541165,-7.850049195,3.989E-09,2.76746E-07,10.89302892
RAB34,0.870433798,4.771006905,7.845595841,4.0395E-09,2.78837E-07,10.88071945
KDELR3,0.681545338,2.953182145,7.829654899,4.22565E-09,2.88777E-07,10.83663802
C2CD2,0.64161557,3.291826781,7.82489455,4.28291E-09,2.90978E-07,10.82346843
RPS6KA4,0.746217876,3.943444352,7.824333787,4.28971E-09,2.90978E-07,10.82191689
IL10RB,0.703383582,4.135052202,7.822092631,4.31698E-09,2.92105E-07,10.81571562
MIR503,1.801568777,3.363628207,7.816669643,4.3837E-09,2.95162E-07,10.80070777
H4C13,2.181667021,2.305066067,7.815207277,4.40187E-09,2.95659E-07,10.79666016
NEBL,-1.007040787,2.593304913,-7.81153403,4.44785E-09,2.9729E-07,10.78649203
EGF,-2.400935863,4.544396183,-7.805751497,4.52122E-09,3.00727E-07,10.77048186
HES1,-1.179233903,4.753493822,-7.803396561,4.55146E-09,3.01276E-07,10.7639606
GABARAPL1,-0.807367319,6.671929666,-7.800268704,4.59193E-09,3.01768E-07,10.75529796
TRBC2,2.627201305,4.436775299,7.798739682,4.61184E-09,3.02352E-07,10.7510629
MATCAP2,-0.597084451,2.474335662,-7.788445622,4.74823E-09,3.1055E-07,10.72254343
ARPC1B,1.3712622,5.210934709,7.779168724,4.87465E-09,3.15059E-07,10.69683137
TCF24,-0.867467512,0.806810638,-7.773915431,4.94774E-09,3.18281E-07,10.68226677
MIR1306,0.602284739,5.132164135,7.768685723,5.02161E-09,3.22277E-07,10.66776437
KCNE1,-0.809555981,0.845670913,-7.767121616,5.04392E-09,3.22952E-07,10.66342635
DACT1,0.829908016,2.804426332,7.762321705,5.11301E-09,3.26613E-07,10.65011213
CCR2,1.816279802,2.016183983,7.758705642,5.1657E-09,3.27687E-07,10.64007995
HMGN5,-1.469725064,1.556674159,-7.747817643,5.32768E-09,3.36371E-07,10.6098638
PDLIM1,0.94309041,5.538669214,7.747042098,5.33942E-09,3.36371E-07,10.607711
NAGK,0.610921663,4.252024366,7.744545698,5.37736E-09,3.37984E-07,10.60078088
SAMD5,-0.890797025,2.904077495,-7.741607238,5.42237E-09,3.39592E-07,10.59262266
CD63,0.725664151,7.418128407,7.741229022,5.4282E-09,3.39592E-07,10.59157252
VOPP1,0.694804268,3.832192881,7.740455909,5.44012E-09,3.39592E-07,10.58942588
COL14A1,1.574855379,3.924101816,7.738733527,5.46677E-09,3.4048E-07,10.58464324
CYBRD1,0.896232034,4.435085768,7.735623634,5.51522E-09,3.42189E-07,10.57600693
PFN1,0.717592938,7.294204717,7.735370741,5.51918E-09,3.42189E-07,10.57530459
HLA-DMB,1.470307046,5.269892053,7.731550589,5.57934E-09,3.4369E-07,10.56469422
LMBRD1,-0.753303846,3.959747701,-7.728594417,5.62636E-09,3.44408E-07,10.55648238
KIRREL2,-0.856144101,0.95070147,-7.728342596,5.63038E-09,3.44408E-07,10.55578281
TGFBI,1.507691172,5.085344973,7.72720841,5.64854E-09,3.44749E-07,10.5526319
PVT1,1.261411684,1.862229093,7.713145407,5.87866E-09,3.56413E-07,10.51355076
SPON2,1.516196233,4.987202927,7.710240286,5.92737E-09,3.58573E-07,10.50547459
PLEKHA4,1.212422986,3.509131146,7.706422802,5.992E-09,3.6089E-07,10.49486058
MARVELD1,0.94356734,3.456498571,7.703419116,6.04335E-09,3.61769E-07,10.48650806
MIR326,1.615436485,3.041070889,7.70003991,6.10166E-09,3.64292E-07,10.47711007
LINC02957,-0.614357106,0.58672228,-7.698717384,6.12464E-09,3.64869E-07,10.47343161
TRPM6,-2.157315863,2.219117914,-7.692932316,6.22618E-09,3.69312E-07,10.45733871
TNFAIP8,0.907995292,1.86294443,7.688989496,6.29636E-09,3.71865E-07,10.44636838
