id	logFC	AveExpr	t	P.Value	adj.P.Val	B
PM20D2	-0.631018122359974	6.22791285668234	-7.16965034472369	1.08516526904001e-09	7.16081660900767e-08	11.9261541550945
SNORD105B	-0.837169888299872	4.17418062764315	-7.16514885882448	1.10485088910308e-09	7.2764789024523e-08	11.9086442565987
C10orf32-ASMT	-0.735269405094029	6.73802813660595	-7.14752109983151	1.18543018492335e-09	7.67230438303556e-08	11.8400835351494
RNU5D-2P	-0.695358332006286	3.01129183679129	-7.1422268770785	1.21075700148194e-09	7.80625737857953e-08	11.8194948663296
GMNC	-0.714409952848569	3.8231426500102	-7.13356612561072	1.25335804968331e-09	7.98926908040096e-08	11.7858166446207
MIR3911	1.15365881400189	6.71421025453734	7.12738346567089	1.28468151097778e-09	8.11225852999453e-08	11.7617766750327
FN1	2.10423402071208	7.4999193537117	7.12208529723488	1.31214449678424e-09	8.25475978200833e-08	11.741177166381
RP11-243J16.7	0.645722547904774	4.63087446157124	7.11686219172596	1.33979164808821e-09	8.39735583151201e-08	11.7208706950637
RNU7-29P	0.836678430792236	5.6412639603201	7.100269776988	1.43153362996074e-09	8.92260887287916e-08	11.6563704188119
ESM1	-1.40085328418314	6.11940102350558	-7.06300754874192	1.66104581772454e-09	1.00377177372171e-07	11.5115655410885
SNORD116-26	-0.615675939977433	3.17977763539291	-7.04862128708878	1.75917155692218e-09	1.05550293415331e-07	11.4556767559
RPL36AP33	0.902233693135834	4.77104190227619	7.01563549059157	2.00653589294996e-09	1.17465955399779e-07	11.3275703280747
RNU6-26P	0.820599782506513	6.46005529730549	7.01088720194202	2.04489161736991e-09	1.1909109730175e-07	11.3091341000254
SMA4	0.695236670129564	6.98616884810245	7.00712582756553	2.07579348313921e-09	1.20061331477623e-07	11.2945306199699
RNU5E-1	-0.741057921464632	3.50310003079385	-7.0018409014419	2.1200005008575e-09	1.22316166510687e-07	11.2740132462808
JUNB	-0.830008597007708	7.40663405711271	-6.99975022070521	2.13774650935467e-09	1.22593218189523e-07	11.2658971263819
GOLGA8B	0.615222044822869	7.39979409149583	6.9917007150696	2.20746577200109e-09	1.26124014628482e-07	11.2346507768351
RNU6-38P	0.682994179217074	6.51313788366627	6.98525614287535	2.26491465532221e-09	1.28184985576644e-07	11.2096369609697
RNU5E-2P	-0.693621756572771	3.03496802591767	-6.98517296175597	2.26566581861447e-09	1.28184985576644e-07	11.2093141185896
RNA5SP166	0.658227799014737	5.76791049531529	6.97999001646323	2.31296337218002e-09	1.30301998205467e-07	11.189198837465
RNA5SP229	1.00408173089356	4.38359459457731	6.95003168285924	2.60628889351338e-09	1.43253224797739e-07	11.0729586497137
SMIM2-AS1	-0.965624190651849	5.1902032885135	-6.94230436115155	2.68778382381202e-09	1.46180758933776e-07	11.0429845559757
FPR2	-0.794761044727187	2.98917319831919	-6.91305607952799	3.01991699088522e-09	1.58863652001014e-07	10.9295634326121
RNU7-47P	0.66044269308738	6.06436553942488	6.89860414104531	3.19882236863479e-09	1.64930107447041e-07	10.8735399745649
SNORA22	-0.957613822293191	6.84175263579786	-6.88304697308445	3.40322930330168e-09	1.73348779618327e-07	10.8132467599471
RNU6-1154P	1.23722570801499	6.22108280465316	6.8731422564287	3.54009688760438e-09	1.78433583034409e-07	10.7748682299911
BCL6B	0.671681057162365	6.81932131912794	6.86051071790526	3.72262996840133e-09	1.85690950494812e-07	10.7259331901102
LINC00342	0.635025044957034	5.92535016378342	6.81986291175291	4.37608239204006e-09	2.12231919755859e-07	10.5685350207085
RNU6-97P	0.717503905058215	6.33031812386942	6.79482286032182	4.83426609286414e-09	2.29917422639462e-07	10.4716312426052
MIR548H2	0.599554055655743	7.16347944692531	6.77168410217021	5.30000903559255e-09	2.4718714340274e-07	10.3821258169102
ECM1	1.03340860365633	7.78094976957807	6.76052072258175	5.54042781110598e-09	2.56273286406713e-07	10.3389578427647
PRO0471	0.821269858988558	4.14339322291592	6.75261209918849	5.71729342064221e-09	2.63304026388291e-07	10.308381487469
HES1	-0.622504742295066	8.87263065448959	-6.73316192706666	6.17655089785373e-09	2.80313992295596e-07	10.2332036313321
SNORA12	-1.08509567142331	4.3401645152769	-6.71833907295473	6.55104961891935e-09	2.9336174389105e-07	10.1759309611483
CTH	-0.775306717018242	4.12027596118076	-6.7169641157055	6.58691302226218e-09	2.94186367034014e-07	10.1706192748685
CYP2B6	-1.1413240014706	5.93600712505774	-6.70680092134401	6.85813468007821e-09	3.04284607121365e-07	10.1313618925158
HBB	-0.999886994386348	9.71394711180906	-6.70481249238819	6.91248532807822e-09	3.06293042395266e-07	10.1236821617707
RPS6KA6	-0.764663228557707	4.91930829193607	-6.70291084864499	6.96486488512841e-09	3.08208981530879e-07	10.1163379142683
RNF212B	-0.878978150608238	4.76339621194695	-6.69826011811161	7.09463694673388e-09	3.13129787753752e-07	10.0983777920491
ANKS4B	-1.01394730373701	4.38813194630893	-6.69250443244473	7.25857837123928e-09	3.17045677044286e-07	10.0761530238655
RNU6-130P	0.639574769077202	4.47777475118019	6.68604539802395	7.44704743165296e-09	3.23184606686407e-07	10.0512156269687
CLYBL	-0.679635930500284	5.98756456582336	-6.67503110226441	7.77973636169168e-09	3.34608048617658e-07	10.0086990343904
