id	logFC	P.Value	adj.P.Val
GPR176	0.24696230770671246	5.126810106205334e-06	5.8364630918718385e-05
RBMX	0.16675545177625395	5.1402216207428864e-06	5.848603035127137e-05
COL4A1	0.4592049148822488	5.142677342571756e-06	5.848603035127137e-05
PPL	0.179891890227859	5.1420569228867635e-06	5.848603035127137e-05
ANP32B	0.18573417034127893	5.1843276062031406e-06	5.8939826999720135e-05
TNFRSF13B	0.08427605650589776	5.1870924980210746e-06	5.895138491178653e-05
IGHV6-1	0.5144750095943582	5.195592381506142e-06	5.902809134244848e-05
RNF185-AS1	-0.2522672364610834	5.206537872104884e-06	5.913252174044348e-05
RNU6-203P	0.2051111181382046	5.221270326201212e-06	5.927987723889053e-05
IGHV7-81	0.4811368745852391	5.241090653515583e-06	5.948487944683456e-05
ASMTL-AS1	0.16040368552596895	5.2503565664017595e-06	5.956999442095132e-05
ACOT12	-0.37783221939376377	5.256823705784457e-06	5.962330822706084e-05
COQ3	-0.22072948152347127	5.271655980594048e-06	5.9771432301826255e-05
FAM219B	-0.27047573885990595	5.288938209556559e-06	5.994722568949485e-05
SDC1	-0.36307916474966895	5.29411722053295e-06	5.9985763668135445e-05
SPON2	0.13314266381193995	5.3164078310541895e-06	6.021809609108071e-05
EIF5A	0.1513924829629092	5.335848271279851e-06	6.036878980492978e-05
METTL23	-0.21476313373601386	5.331802208505058e-06	6.036878980492978e-05
RNU6-1037P	0.12384329357913249	5.335463384199355e-06	6.036878980492978e-05
GALC	-0.3290009306951909	5.336873143786941e-06	6.036878980492978e-05
PHYHIP	-0.19201762239775544	5.339206022601141e-06	6.037492524550988e-05
LOC100505985	-1.449843948349062	5.35250780550987e-06	6.050504968212968e-05
ZNF230	-0.3309692358324261	5.361962362095237e-06	6.059161221509766e-05
BANK1	-0.25756823365063797	5.3638537818724765e-06	6.059267990778556e-05
RPA3OS	-0.2320733264206556	5.389325059628416e-06	6.086002713016417e-05
ZNF117	0.3166401583106353	5.407900396693318e-06	6.10289161233262e-05
GPR124	0.19615499560286942	5.40641110655228e-06	6.10289161233262e-05
FLJ31306	0.1749197737223689	5.4185985437366065e-06	6.112918798755382e-05
RPP38	0.12624161570050774	5.463413221783862e-06	6.161414509650562e-05
RNU6-1142P	0.3032979931319124	5.466619777931146e-06	6.162969539011644e-05
RNU6-854P	0.18863616301578112	5.478238542793834e-06	6.174004133121928e-05
LINC00260	0.3554603205305944	5.500370349320558e-06	6.196875649150992e-05
MIR4263	0.6525672390252684	5.511187011235869e-06	6.206988176983084e-05
CALD1	0.21513088889621823	5.5433233819267616e-06	6.241097310135906e-05
RNA5SP204	0.2723819866228725	5.5518650261143945e-06	6.248627793076682e-05
NEAT1	0.6745390519847767	5.563749076905183e-06	6.259913876317744e-05
AKIRIN2	-0.15887167751071374	5.574733891553292e-06	6.270181014782421e-05
INSIG2	-0.23306534926595468	5.577812294626322e-06	6.271144665044515e-05
RP11-259O2.3	0.29079992983543956	5.57931020021754e-06	6.271144665044515e-05
TMOD2	-0.37942135489672335	5.5827569406877605e-06	6.272927825391247e-05
