id	logFC	P.Value	adj.P.Val
SOD2	0.7784201133155975	2.6088757924756116e-08	1.5818028626357519e-06
IL16	1.6708734586208642	2.6556457243404886e-08	1.5940257564244621e-06
FLI1	0.9176984042786902	2.647886180568773e-08	1.5940257564244621e-06
TGFBI	1.3576500957163482	2.6622753264305203e-08	1.5940257564244621e-06
FGR	1.531222011246391	2.68853734799683e-08	1.6041606176381087e-06
FBLIM1	1.1367412405314035	2.719637506760489e-08	1.6171021078260291e-06
ANLN	1.8024897772699777	2.7688629094163992e-08	1.6406944908762553e-06
SHANK2	-0.50078511924238	2.7885052654792306e-08	1.6466554804809312e-06
RNF217	0.4964438343170432	2.803616809092731e-08	1.6499092892962155e-06
POU2F2	1.8488854382537445	2.891805622868139e-08	1.6959995844152252e-06
TBXAS1	0.9546677647081836	2.960719216842048e-08	1.730510170823597e-06
AEBP1	1.2810520904611433	2.995143308035391e-08	1.7446963595010226e-06
MIAT	1.2584123702281147	3.203099815739119e-08	1.8470492360288935e-06
PDLIM4	-0.8334396054676976	3.201670499553299e-08	1.8470492360288935e-06
SLC9A9	1.1317775185568077	3.186062121934981e-08	1.8470492360288935e-06
IL27RA	1.3462870142113044	3.216592955101626e-08	1.8486265331259644e-06
THBS2	2.3412138448087667	3.3535792655038825e-08	1.920930203280624e-06
RARRES1	1.6043208935164026	3.427454749861114e-08	1.956723668492139e-06
THEMIS	2.387010478880465	3.447089253926819e-08	1.961416613890015e-06
MAN2B1	0.7160884999157044	3.4801603749562304e-08	1.973698874034583e-06
TMEM38A	-0.79404640053591	3.535237197728186e-08	1.9983393422947744e-06
USP2-AS1	-1.2078482238425918	3.623675133149818e-08	2.041614212722835e-06
IKBKE	1.1021604762375095	3.69761062492694e-08	2.076462123488384e-06
TBX21	1.669167424111702	3.742483396023928e-08	2.0880141128985445e-06
SFRP1	0.8623369364690667	3.7317915328442584e-08	2.0880141128985445e-06
SOCS3	2.053916440913939	3.7988910189456006e-08	2.1126259957786798e-06
HEATR4	-0.7229200728207683	3.825728361192543e-08	2.120687618023634e-06
RASAL3	1.9258712042214405	3.863381915159735e-08	2.1346737887493534e-06
MMP9	3.438873955622995	3.92922515254771e-08	2.1503122618273838e-06
INHBA	2.1633688114608187	3.9258860740692576e-08	2.1503122618273838e-06
SKIDA1	-0.7313543891037515	3.9270639805740987e-08	2.1503122618273838e-06
CORO1A	2.3188267746235045	3.991641625201202e-08	2.17753554563357e-06
CFH	1.179678700717453	4.104236316266015e-08	2.231873318313772e-06
CYBRD1	0.9147533936980725	4.1259008598883066e-08	2.236576668022734e-06
HCK	1.7783075446739476	4.213070497790242e-08	2.2652494322609354e-06
UGCG	0.8502447495689527	4.231523904537711e-08	2.2652494322609354e-06
TESPA1	2.300200128647063	4.222333823837385e-08	2.2652494322609354e-06
VWA5A	0.6654467039133287	4.216663120073639e-08	2.2652494322609354e-06
ANTXR2	0.6938976565402424	4.24929699404574e-08	2.2676993647727326e-06
GAD1	-1.9280202171864262	4.3501281079394576e-08	2.3143220249793076e-06
CACNB4	-1.1755451775500374	4.3830268546510365e-08	2.3246275762445497e-06
PEAK1	0.43473524784613815	4.4102888336977796e-08	2.3247362981062164e-06
STARD8	-0.6626348996872942	4.408396179606084e-08	2.3247362981062164e-06
ESYT1	0.6165914381851625	4.430897224822762e-08	2.328456816860989e-06
IL10RB-AS1	1.1630477325047792	4.4741319866705455e-08	2.3440086603337394e-06
HELT	-2.612376117296202	4.503572802932492e-08	2.3490310211071997e-06
CD84	2.2256202210929494	4.511058176008938e-08	2.3490310211071997e-06
LOC100288846	-0.8924954728413548	4.57799990883315e-08	2.3766873242715666e-06
ANKRD10	0.3437237421527808	4.610841359361451e-08	2.386527045761059e-06
FRMD3	-0.7657214657142344	4.661506855833672e-08	2.399396641971363e-06
HRH1	1.1492732776206287	4.6775947105470585e-08	2.399396641971363e-06
COL5A2	0.9675682678318331	4.668378193217167e-08	2.399396641971363e-06
GLIPR2	1.5910985705321883	4.744611324749139e-08	2.426529791800274e-06
SFXN2	-1.3132495520209542	4.771903068832797e-08	2.433245766611952e-06
IQGAP1	0.7088621817813987	4.794365257365129e-08	2.4357071713790516e-06
ARHGDIB	1.2562717024341357	4.805078742420266e-08	2.4357071713790516e-06
OSCAR	1.5350538381787748	4.8591107664698034e-08	2.4558517473828556e-06
FXYD5	1.5470069502563408	4.941546248912261e-08	2.48291025559381e-06
NFAM1	1.5433261202642665	4.9329431385137e-08	2.48291025559381e-06
CTSK	1.180566550137602	4.967563308695762e-08	2.4887057695809905e-06
DUSP6	0.6041371276046537	4.9831563987954244e-08	2.4892604522354817e-06
KCNA3	2.594037365740518	5.0030757246600135e-08	2.4919667609437007e-06
SLC37A2	1.2477287542611837	5.039424618391563e-08	2.5028171283942374e-06
MMP7	3.249745369071624	5.0728960803035e-08	2.5049610989636595e-06
JAK1	0.65538710001832	5.0630532517264864e-08	2.5049610989636595e-06
KIF21B	1.5764619546611822	5.112693012183127e-08	2.5173787026176177e-06
AKNA	1.6663601189900046	5.127917719569125e-08	2.5176610883735957e-06
COL1A1	2.1989052961869486	5.1620136996117316e-08	2.5271807240492305e-06
SIGLEC6	2.3247171494905965	5.2351907232854815e-08	2.5557249258220942e-06
PKP2	-0.700859911951289	5.318600469724297e-08	2.589088681919046e-06
