id	logFC	AveExpr	t	P.Value	adj.P.Val	B
KCTD17	0.865980586812988	8.36680571236323	4.03262635320269	0.000404176425204946	0.00327553363549938	-0.0430432945249386
KCNS1	1.17704172079278	6.25520000518101	4.0325340788388	0.000404275332744648	0.00327553363549938	-0.043274795563141
CTXN1	0.946798459169202	8.46987609582225	4.03251564847937	0.000404295090834159	0.00327553363549938	-0.0433210341313721
IFIT1B	-1.36132397972725	5.5184029408276	-4.03170606515216	0.00040516393626824	0.00328102595703743	-0.045352092121882
MAP1B	0.586338480823047	12.1166975981672	4.03144517019803	0.000405444320675215	0.00328174997950207	-0.0460065983224256
BMPR2	0.300247572603855	13.0379381088978	4.0309792212607	0.000405945552742116	0.00328183098167326	-0.047175499494255
ITLN1	-3.2337252782925	4.08243406820761	-4.0309304954322	0.000405998003490486	0.00328183098167326	-0.0472977336554665
ABCG8	-1.84113372497057	4.5068975772735	-4.03076679174398	0.000406174270658884	0.00328183098167326	-0.0477084001853187
ENOSF1	-0.432177969711395	12.6321020309208	-4.03071010553504	0.000406235324837522	0.00328183098167326	-0.0478506021650373
STAT1	0.834548248064785	12.7225805020009	4.0305486814606	0.000406409237022852	0.00328183098167326	-0.0482555452117026
LINC01959	-0.955627100062452	8.61628240992796	-4.02971716810102	0.000407306240775762	0.00328752956387538	-0.0503413952584966
ZYG11A	-1.82690827111721	9.50998858366097	-4.02941342193922	0.000407634396290594	0.0032886335520458	-0.0511033184000755
MRPL2	-0.46002108772816	10.1266813814065	-4.02909367501019	0.000407980119825749	0.00328987816944423	-0.0519053645082463
GZMH	1.67962691620419	6.39168014073921	4.02809464338784	0.00040906217626127	0.00329705649009084	-0.0544112227570341
TYSND1	-0.263156465873974	10.8014825299896	-4.02731444822977	0.000409909175466621	0.00330214774505046	-0.0563680808334137
BATF3	1.04128169353702	6.58115755297765	4.02715897181931	0.000410078170852984	0.00330214774505046	-0.0567580312889389
CMTM4	-0.431416116976614	13.3864611267661	-4.02677024716562	0.000410500996261693	0.00330271439542391	-0.0577329771998008
ATM	0.568601763026052	12.7973765366612	4.02674090064564	0.000410532934626715	0.00330271439542391	-0.0578065792747759
XCR1	1.86526984581128	5.53270167956505	4.02556033214352	0.000411819801392565	0.0033115168306644	-0.0607673869549492
GRK5	0.668522151320275	9.93456448567395	4.02519036897458	0.000412223893171407	0.00331321579993333	-0.0616951967964408
COG2	-0.293664147247933	10.6264174972412	-4.02410644009256	0.000413410063014998	0.00332119613036453	-0.0644134122913886
CALML3-AS1	-2.79714432748348	7.4224937126395	-4.02307245793205	0.000414544708095073	0.0033286155012653	-0.0670062228213695
ATP9A	0.502781972048469	12.4500318284898	4.02291204990453	0.000414721007228178	0.0033286155012653	-0.0674084482454242
ST7-AS2	-0.693916404087699	7.68569155921241	-4.02272954239315	0.000414921684990529	0.00332867144485399	-0.0678660841075676
HS6ST2	-1.18135334374865	9.06678781394999	-4.02176600450116	0.000415982738255526	0.00333562639952541	-0.0702820697658639
ACSS2	-0.573632743020504	12.7370196846803	-4.02061317724074	0.000417255750343915	0.00334413481840872	-0.0731725124807134
DPEP2	0.936011225573023	8.03259538797432	4.02045290951655	0.000417433029881674	0.00334413481840872	-0.0735743314248598
TNFRSF21	-0.599920153787663	12.870608926797	-4.02006548101869	0.000417861888956217	0.00334467539908694	-0.0745456670320106
SLPI	2.46165790800366	9.28531169404925	4.02000700293736	0.00041792665821343	0.00334467539908694	-0.0746922776733978
MEI1	1.49964241938477	7.6781317459751	4.01986459782344	0.000418084424885868	0.00334467539908694	-0.0750493001393444
CD70	2.43146619153049	4.78698347277523	4.01955863687412	0.00041842358896944	0.00334496187939954	-0.0758163622998147
ARF6	0.333505804329423	11.8746860336288	4.01948113345789	0.000418509546130645	0.00334496187939954	-0.0760106658723858
TNN	-1.59071519791951	5.9764321952199	-4.01924703410687	0.000418769285671799	0.00334548182472534	-0.0765975554467566
FEZ1	0.673426297211559	8.40229731958858	4.01840068560428	0.000419709657518028	0.0033514362243447	-0.0787192965433468
ZGPAT	-0.600173135844564	11.3125968779513	-4.01816413282992	0.000419972861329317	0.00335198032934648	-0.0793123012496162
GNAS	0.355680406891256	14.5041052168072	4.01797933273361	0.000420178594892313	0.00335206544783171	-0.0797755638079991
RDH12	-1.91260061025403	9.21306386591952	-4.01763179981142	0.000420565763954505	0.00335359725651704	-0.0806467571187852
PHACTR2	0.376051735866554	11.8009299925232	4.01738438799575	0.00042084160718872	0.00335424034226853	-0.0812669572159637
STK17A	0.501220376418333	9.96499193928711	4.01701527776253	0.000421253465116741	0.00335596640916369	-0.0821922092080989
NRSN1	1.37750105188486	7.24129581996809	4.01649548087455	0.000421834134387307	0.00335903510904146	-0.083495156568925
LOC100130238	-1.01922461308373	8.55527946567888	-4.01570693604319	0.000422716529524311	0.00336391999568077	-0.0854716881322828
PEX14	-0.314671176565355	10.2075853493591	-4.01559007579838	0.000422847452708063	0.00336391999568077	-0.0857645974545074
LHFPL3	-0.897678041625121	6.71759423931208	-4.01542285664134	0.000423034864447518	0.00336391999568077	-0.0861837276892912
STAG3L4	-0.438320695877632	10.071208155896	-4.01514433416308	0.000423347201586088	0.00336462291970098	-0.0868818279669945
HK3	1.37194880567678	7.36938040789696	4.01499490937825	0.000423514861226328	0.00336462291970098	-0.0872563479649795
PTPN2	0.314929953450395	10.1325162760774	4.01427169402582	0.000424327257849349	0.00336951922314381	-0.0890689790695527
TUBB6	0.680011424765508	10.3719193964842	4.01366232380339	0.000425012962077119	0.0033734054227867	-0.0905962175196162
TRIM21	0.445204262384287	9.71005478957982	4.01314200518082	0.000425599323108061	0.00337649989302351	-0.0919002285698998
SHBG	-1.29252225687484	7.95707053507069	-4.0128345307704	0.0004259461987019	0.003376994017818	-0.0926707963033504
LINC01018	-1.41845981508903	5.23087624470611	-4.01273845279033	0.000426054645637188	0.003376994017818	-0.0929115765194473
RAC3	-0.918100167027842	8.17755866557652	-4.01054117382793	0.000428542234566909	0.00339514511701141	-0.0984178048906079
CALM2	0.470833317059174	12.4271221742701	4.00968942074916	0.000429510365454219	0.00340124705989184	-0.100552056264187
NR1I3	-1.77938733030315	8.12765351972586	-4.0081507141502	0.00043126477339193	0.0034130102297917	-0.104407358913015
SLA2	1.02628322180275	8.25056222017502	4.00802109610307	0.00043141288360647	0.0034130102297917	-0.104732107846916
CCDC88A	0.63559237612245	10.776749084752	4.007864691706	0.000431591668373915	0.0034130102297917	-0.10512396494522
LINC00654	0.663064098095941	8.22766863453327	4.00763720008521	0.000431851842688633	0.00341349680991788	-0.105693918498464
DCLK1	0.96909571569225	8.84130670331613	4.00712671513023	0.000432436228955817	0.00341561870790455	-0.106972852020254
TREH	-1.21073249408409	10.8215725486266	-4.00704310919657	0.000432532012440165	0.00341561870790455	-0.10718230900488
TOLLIP	-0.420669435281763	12.5884388536021	-4.00688204727212	0.000432716592592424	0.00341561870790455	-0.107585812807238
ARHGAP26	0.619758063476208	11.8671809795322	4.00603392162409	0.000433689841675117	0.00342172921916677	-0.109710537042158
CNIH3	-0.539978825275745	8.11582578268436	-4.00581202383417	0.000433944831439112	0.00342216979506641	-0.110266418548017
CERKL	-0.931112184757138	8.56376060547369	-4.00545097379751	0.00043436004099227	0.00342387291028035	-0.111170878801138
ROGDI	-0.609894719792358	10.6451298735613	-4.00481789766857	0.000435089026580928	0.00342804669086046	-0.112756742366832
PVALB	-1.69263730233808	8.13707663154041	-4.00403055629473	0.000435997329132874	0.00343339102818126	-0.114728963000564
DANT2	-0.424531228959205	9.99466075925106	-4.00388371609617	0.000436166935202496	0.00343339102818126	-0.115096775002995
LANCL2	-0.364708312363796	10.3944404275132	-4.00341068967458	0.000436713740709762	0.00343612130052956	-0.116281612266177
SPTBN4	-0.944975867395563	8.61607670477133	-4.0022539170174	0.000438053783132133	0.0034450875099966	-0.1191789641542
