Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes
prerank	HALLMARK_P53_PATHWAY	0.34040586794791194	1.6270183661665605	0.021592442645074223	0.051206592113007654	0.553	42/51	50.95%	DEF6;TNFSF9;FOS;SFN;DGKA;SPHK1;LIF;PVT1;CASP1;PTPRE;CCND2;PLK2;BTG2;CDKN2B;FAS;ATF3;SLC7A11;PLK3;RHBDF2;CDKN1A;JUN;S100A10;RAP2B;RRAD;ZNF365;TGFB1;INHBB;EPHA2;ITGB4;RPS12;RGS16;IFI30;ZFP36L1;VWA5A;ADA;PHLDA3;IER5;TM4SF1;TXNIP;UPP1;APAF1;PERP
prerank	HALLMARK_ANGIOGENESIS	0.45228901259015786	1.5425729139071085	0.06907894736842106	0.08353737492642731	0.753	6/15	15.95%	CXCL6;VCAN;TIMP1;COL3A1;LUM;CCND2
prerank	HALLMARK_HYPOXIA	0.30629940519143795	1.531839463188084	0.033942558746736295	0.08520418173155075	0.785	30/59	31.33%	PLAC8;CP;IL6;FOS;ISG20;HS3ST1;TGM2;CXCR4;EDN2;COL5A1;TGFBI;ANXA2;PLAUR;TPBG;SLC2A3;TNFAIP3;TMEM45A;SERPINE1;ATF3;SRPX;CDKN1A;JUN;HK2;ENO2;KLF6;MAFF;AKAP12;FOSL2;TES;LXN
prerank	HALLMARK_BILE_ACID_METABOLISM	-0.2929858054461552	-1.4781051293511323	0.050595238095238096	0.20280551592962434	0.551	24/29	47.40%	AGXT;ABCG8;CYP8B1;SLC23A1;SERPINA6;PIPOX;HSD3B1;SOAT2;PXMP2;NR0B2;EPHX2;PHYH;IDH1;CYP46A1;SLC27A2;DIO1;ALDH8A1;NUDT12;PECR;CYP27A1;ISOC1;PEX11G;CAT;ABCA5
prerank	HALLMARK_PEROXISOME	-0.31496659617402234	-1.4685215687104336	0.07530120481927711	0.1601283880171184	0.572	6/23	12.49%	ALB;CEL;CRABP1;SERPINA6;HAO2;ABCC8
prerank	HALLMARK_FATTY_ACID_METABOLISM	-0.25841216767405273	-1.4399226127476639	0.07664233576642336	0.1492154065620542	0.621	35/43	50.66%	CYP4A22;CEL;CYP4A11;REEP6;HAO2;HPGD;FABP1;GPD1;ACAA1;BPHL;CA4;EHHADH;GCDH;SUCLG1;ALDH3A2;IDH1;FMO1;PPARA;AQP7;ALAD;HADH;GRHPR;ACSM3;ACOT2;ECHS1;CRAT;HIBCH;ECI1;D2HGDH;SLC22A5;ACADM;ACO2;ACADS;ME1;UBE2L6
prerank	HALLMARK_MYC_TARGETS_V1	0.5137561540689255	1.366495139204484	0.13879598662207357	0.19570335491465568	0.973	7/7	48.73%	MYC;NAP1L1;RPS2;CCNA2;RPS3;RPS6;RPL6
prerank	HALLMARK_XENOBIOTIC_METABOLISM	-0.2238570776604305	-1.3614784007816787	0.09821428571428571	0.1799809795530195	0.748	29/55	35.84%	GAD1;CYP2E1;HRG;UPB1;PLG;F11;CYP2J2;SERPINA6;DCXR;TTPA;ANGPTL3;TKFC;FABP1;DDC;FBP1;AHCY;AOX1;HNF4A;PC;ACOX2;BPHL;ABCC2;CYFIP2;GCH1;FAH;IDH1;FMO1;ABHD6;SLC6A12
prerank	HALLMARK_ESTROGEN_RESPONSE_LATE	0.269470691417189	1.3511389458008134	0.11840411840411841	0.20066279397087802	0.977	19/61	23.21%	LTF;SERPINA3;BATF;TPSAB1;LAMC2;TOP2A;S100A9;AGR2;FOS;SFN;ISG20;TFPI2;DUSP2;MDK;TPBG;CD44;EGR3;CDC6;MYOF
prerank	HALLMARK_SPERMATOGENESIS	-0.31929894458897184	-1.3279087134737615	0.1411764705882353	0.18015080497248828	0.797	6/17	8.93%	GAD1;MTNR1A;ACE;YBX2;DDX25;SLC2A5
