"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"Plasma","Mono-Mac","MDK","LRP1",0.0011963338213962,0,"MDK_LRP1","MDK - LRP1","MK","Secreted Signaling","PMID: 28356350"
"dPCT","B","MDK","NCL",0.00160275175208776,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"EC","B","MDK","NCL",0.00629594260208116,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"MES","B","MDK","NCL",6.29065274805224e-05,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"Plasma","B","MDK","NCL",0.00438230549576987,0.02,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"dPCT","dPCT","MDK","NCL",0.000942839009311259,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"EC","dPCT","MDK","NCL",0.00371085016035493,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"MES","dPCT","MDK","NCL",3.69820764869862e-05,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"Plasma","dPCT","MDK","NCL",0.00258090513710235,0.04,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"dPCT","EC","MDK","NCL",0.00119756215268282,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"EC","EC","MDK","NCL",0.00470987062415687,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"MES","EC","MDK","NCL",4.69848896193212e-05,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"Plasma","EC","MDK","NCL",0.00327672674320569,0.04,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"dPCT","LOH-DCT","MDK","NCL",0.00045251108197148,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"EC","LOH-DCT","MDK","NCL",0.00178357473098327,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"MES","LOH-DCT","MDK","NCL",1.77410054893724e-05,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"dPCT","Mast","MDK","NCL",0.00102177289071456,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"EC","Mast","MDK","NCL",0.00402058757779344,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"MES","Mast","MDK","NCL",4.00812349180002e-05,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"Plasma","Mast","MDK","NCL",0.00279659299080971,0.04,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"dPCT","MES","MDK","NCL",0.00138052824875264,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"EC","MES","MDK","NCL",0.00542653921856423,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"MES","MES","MDK","NCL",5.41728754566647e-05,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"Plasma","MES","MDK","NCL",0.00377615106596212,0.02,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"dPCT","Mono-Mac","MDK","NCL",0.00112992731920387,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"EC","Mono-Mac","MDK","NCL",0.00444475354616768,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"MES","Mono-Mac","MDK","NCL",4.43284354942554e-05,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"Plasma","Mono-Mac","MDK","NCL",0.00309203024767342,0.04,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"dPCT","Neut","MDK","NCL",0.00019828873140493,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"EC","Neut","MDK","NCL",0.000782141190397382,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"MES","Neut","MDK","NCL",7.772145659485e-06,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"dPCT","PCT","MDK","NCL",0.000439169190177498,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"EC","PCT","MDK","NCL",0.00173105556307378,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"MES","PCT","MDK","NCL",1.72177067146319e-05,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"dPCT","Plasma","MDK","NCL",0.000931210998259294,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"EC","Plasma","MDK","NCL",0.00366520957401616,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"MES","Plasma","MDK","NCL",3.65255689727096e-05,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"Plasma","Plasma","MDK","NCL",0.00254912644214048,0.04,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"dPCT","T","MDK","NCL",0.00133281332897292,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"EC","T","MDK","NCL",0.00523971657920914,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"MES","T","MDK","NCL",5.22981084811769e-05,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"Plasma","T","MDK","NCL",0.00364593901630572,0.03,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"MES","dPCT","PTN","SDC1",0.00341680829630835,0,"PTN_SDC1","PTN - SDC1","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"MES","PCT","PTN","SDC1",0.00172075763851261,0,"PTN_SDC1","PTN - SDC1","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"MES","Plasma","PTN","SDC1",0.00292476535695572,0,"PTN_SDC1","PTN - SDC1","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"MES","dPCT","PTN","SDC2",0.00203300212623917,0,"PTN_SDC2","PTN - SDC2","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"MES","MES","PTN","SDC2",0.00362214701950348,0,"PTN_SDC2","PTN - SDC2","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"MES","PCT","PTN","SDC2",3.14055636768525e-05,0,"PTN_SDC2","PTN - SDC2","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"MES","dPCT","PTN","SDC4",0.0047856627918965,0,"PTN_SDC4","PTN - SDC4","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"MES","PCT","PTN","SDC4",0.00145680181826552,0,"PTN_SDC4","PTN - SDC4","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"MES","B","PTN","NCL",0.0188609822124975,0,"PTN_NCL","PTN - NCL","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"MES","dPCT","PTN","NCL",0.0111747451942356,0,"PTN_NCL","PTN - NCL","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"MES","EC","PTN","NCL",0.0141546178468319,0,"PTN_NCL","PTN - NCL","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"MES","LOH-DCT","PTN","NCL",0.00539198425744624,0,"PTN_NCL","PTN - NCL","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"MES","Mast","PTN","NCL",0.012099913073067,0,"PTN_NCL","PTN - NCL","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"MES","MES","PTN","NCL",0.0162849141299364,0,"PTN_NCL","PTN - NCL","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"MES","Mono-Mac","PTN","NCL",0.0133649980493151,0,"PTN_NCL","PTN - NCL","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"MES","Neut","PTN","NCL",0.002369326030921,0,"PTN_NCL","PTN - NCL","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"MES","PCT","PTN","NCL",0.00523376890799034,0,"PTN_NCL","PTN - NCL","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"MES","Plasma","PTN","NCL",0.0110383215665806,0,"PTN_NCL","PTN - NCL","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"MES","T","PTN","NCL",0.0157301763256768,0,"PTN_NCL","PTN - NCL","PTN","Secreted Signaling","PMID: 28356350; PMID: 25620911"
"dPCT","MES","AGT","AGTR1",2.81481627149504e-06,0,"AGT_AGTR1B","AGT - AGTR1B","AGT","Secreted Signaling","KEGG: hsa04080"
"PCT","MES","AGT","AGTR1",4.11756040193364e-06,0,"AGT_AGTR1B","AGT - AGTR1B","AGT","Secreted Signaling","KEGG: hsa04080"
"Mono-Mac","Mono-Mac","C3","C3AR1",0.003354941561572,0,"C3_C3AR1","C3 - C3AR1","COMPLEMENT","Secreted Signaling","KEGG: hsa04080"
"Mono-Mac","Mono-Mac","C3","ITGAM_ITGB2",0.00443237517525031,0,"C3_ITGAM_ITGB2","C3 - (ITGAM+ITGB2)","COMPLEMENT","Secreted Signaling","PMID: 16234578"
"Mono-Mac","Mono-Mac","C3","ITGAX_ITGB2",0.00742620894630153,0,"C3_ITGAX_ITGB2","C3 - (ITGAX+ITGB2)","COMPLEMENT","Secreted Signaling","PMID: 16234578"
"Mono-Mac","Neut","C3","ITGAX_ITGB2",0.00628198359274218,0,"C3_ITGAX_ITGB2","C3 - (ITGAX+ITGB2)","COMPLEMENT","Secreted Signaling","PMID: 16234578"
"EC","MES","EDN1","EDNRA",0.00655569768913662,0,"EDN1_EDNRA","EDN1 - EDNRA","EDN","Secreted Signaling","KEGG: hsa04080"
"Neut","MES","EDN1","EDNRA",0.00487663176892146,0,"EDN1_EDNRA","EDN1 - EDNRA","EDN","Secreted Signaling","KEGG: hsa04080"
"EC","EC","EDN1","EDNRB",0.00105647065568804,0,"EDN1_EDNRB","EDN1 - EDNRB","EDN","Secreted Signaling","KEGG: hsa04080"
"Neut","EC","EDN1","EDNRB",0.000784771438669454,0,"EDN1_EDNRB","EDN1 - EDNRB","EDN","Secreted Signaling","KEGG: hsa04080"
"EC","MES","EDN1","EDNRB",0.00220403822514645,0,"EDN1_EDNRB","EDN1 - EDNRB","EDN","Secreted Signaling","KEGG: hsa04080"
"Neut","MES","EDN1","EDNRB",0.00163769566332155,0,"EDN1_EDNRB","EDN1 - EDNRB","EDN","Secreted Signaling","KEGG: hsa04080"
"Mast","EC","CTSG","F2R",0.0389191722452776,0,"CTSG_F2R","CTSG - F2R","PARs","Secreted Signaling","KEGG: hsa04080"
"dPCT","EC","PLG","F2R",0.0107990706207098,0,"PLG_F2R","PLG - F2R","PARs","Secreted Signaling","KEGG: hsa04080"
"PCT","EC","PLG","F2R",0.0153362728183104,0,"PLG_F2R","PLG - F2R","PARs","Secreted Signaling","KEGG: hsa04080"
"T","EC","GZMA","F2R",0.0142509691572165,0,"GZMA_F2R","GZMA - F2R","PARs","Secreted Signaling","KEGG: hsa04080"
"Mast","dPCT","CTSG","F2RL1",0.00398316522644066,0,"CTSG_F2RL1","CTSG - F2RL1","PARs","Secreted Signaling","KEGG: hsa04080"
"dPCT","dPCT","PLG","F2RL1",0.00107694088731129,0,"PLG_F2RL1","PLG - F2RL1","PARs","Secreted Signaling","KEGG: hsa04080"
"PCT","dPCT","PLG","F2RL1",0.00153575650790866,0,"PLG_F2RL1","PLG - F2RL1","PARs","Secreted Signaling","KEGG: hsa04080"
"T","dPCT","GZMA","F2RL1",0.00142566144364004,0,"GZMA_F2RL1","GZMA - F2RL1","PARs","Secreted Signaling","KEGG: hsa04080"
"Mast","dPCT","CTSG","PARD3",0.0157130157910284,0,"CTSG_PARD3","CTSG - PARD3","PARs","Secreted Signaling","KEGG: hsa04080"
"Mast","MES","CTSG","PARD3",0.0119801534128656,0,"CTSG_PARD3","CTSG - PARD3","PARs","Secreted Signaling","KEGG: hsa04080"
"Mast","PCT","CTSG","PARD3",0.00149832695182662,0,"CTSG_PARD3","CTSG - PARD3","PARs","Secreted Signaling","KEGG: hsa04080"
"T","dPCT","GZMA","PARD3",0.0056668807034564,0,"GZMA_PARD3","GZMA - PARD3","PARs","Secreted Signaling","KEGG: hsa04080"
"T","MES","GZMA","PARD3",0.00431017734015924,0,"GZMA_PARD3","GZMA - PARD3","PARs","Secreted Signaling","KEGG: hsa04080"
"T","PCT","GZMA","PARD3",0.000535426127824329,0,"GZMA_PARD3","GZMA - PARD3","PARs","Secreted Signaling","KEGG: hsa04080"
"dPCT","dPCT","PLG","PARD3",0.00428519857848899,0,"PLG_PARD3","PLG - PARD3","PARs","Secreted Signaling","KEGG: hsa04080"
"PCT","dPCT","PLG","PARD3",0.00610249748055426,0,"PLG_PARD3","PLG - PARD3","PARs","Secreted Signaling","KEGG: hsa04080"
"dPCT","MES","PLG","PARD3",0.00325819871083942,0,"PLG_PARD3","PLG - PARD3","PARs","Secreted Signaling","KEGG: hsa04080"
"PCT","MES","PLG","PARD3",0.00464199032941385,0,"PLG_PARD3","PLG - PARD3","PARs","Secreted Signaling","KEGG: hsa04080"
"dPCT","PCT","PLG","PARD3",0.000404371302984815,0,"PLG_PARD3","PLG - PARD3","PARs","Secreted Signaling","KEGG: hsa04080"
"PCT","PCT","PLG","PARD3",0.00057681350539463,0,"PLG_PARD3","PLG - PARD3","PARs","Secreted Signaling","KEGG: hsa04080"
"dPCT","Mast","KITLG","KIT",0.00357295487639953,0,"KITL_KIT","KITL - KIT","KIT","Secreted Signaling","KEGG: hsa04080"
"EC","Mast","KITLG","KIT",0.0030421028031605,0,"KITL_KIT","KITL - KIT","KIT","Secreted Signaling","KEGG: hsa04080"
"MES","Mast","KITLG","KIT",0.0231342726452274,0,"KITL_KIT","KITL - KIT","KIT","Secreted Signaling","KEGG: hsa04080"
"MES","dPCT","HGF","MET",0.00400983566717138,0,"HGF_MET","HGF - MET","HGF","Secreted Signaling","PMID: 28475121"
"Mono-Mac","dPCT","HGF","MET",0.0010262639619062,0,"HGF_MET","HGF - MET","HGF","Secreted Signaling","PMID: 28475121"
"MES","EC","HGF","MET",0.000116273343010252,0,"HGF_MET","HGF - MET","HGF","Secreted Signaling","PMID: 28475121"
"Mono-Mac","EC","HGF","MET",2.96723030309161e-05,0,"HGF_MET","HGF - MET","HGF","Secreted Signaling","PMID: 28475121"
"dPCT","EC","SEMA3B","NRP1_PLXNA2",0.000388419641937666,0,"SEMA3B_NRP1_PLXNA2","SEMA3B - (NRP1+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782"
"PCT","EC","SEMA3B","NRP1_PLXNA2",4.46541708436e-05,0,"SEMA3B_NRP1_PLXNA2","SEMA3B - (NRP1+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782"
"MES","EC","SEMA3C","NRP1_PLXNA2",4.82628298279012e-05,0,"SEMA3C_NRP1_PLXNA2","SEMA3C - (NRP1+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782"
"EC","EC","SEMA3D","NRP1_PLXNA2",0.00176349275000511,0,"SEMA3D_NRP1_PLXNA2","SEMA3D - (NRP1+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782"
"dPCT","EC","SEMA3B","NRP2_PLXNA2",0.000191289157255999,0,"SEMA3B_NRP2_PLXNA2","SEMA3B - (NRP2+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782"
"PCT","EC","SEMA3B","NRP2_PLXNA2",2.19874774336387e-05,0,"SEMA3B_NRP2_PLXNA2","SEMA3B - (NRP2+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782"
"MES","EC","SEMA3C","NRP2_PLXNA2",2.3764405555085e-05,0,"SEMA3C_NRP2_PLXNA2","SEMA3C - (NRP2+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782"
"EC","EC","SEMA3D","NRP2_PLXNA2",0.000869092808493875,0,"SEMA3D_NRP2_PLXNA2","SEMA3D - (NRP2+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782"
"EC","EC","SEMA3F","NRP2_PLXNA2",0.000453569932397451,0,"SEMA3F_NRP2_PLXNA2","SEMA3F - (NRP2+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782"
"EC","EC","SEMA3G","NRP2_PLXNA2",0.00101664282988163,0,"SEMA3G_NRP2_PLXNA2","SEMA3G - (NRP2+PLXNA2)","SEMA3","Secreted Signaling","PMID: 27533782"
"MES","EC","SEMA3C","NRP1_NRP2",9.95012427381438e-05,0,"SEMA3C_NRP1_NRP2","SEMA3C - (NRP1+NRP2)","SEMA3","Secreted Signaling","PMID: 27533782"
"MES","Mono-Mac","SEMA3C","NRP1_NRP2",6.47723099036748e-05,0,"SEMA3C_NRP1_NRP2","SEMA3C - (NRP1+NRP2)","SEMA3","Secreted Signaling","PMID: 27533782"
"MES","EC","SEMA3C","PLXND1",0.000165944598103822,0,"SEMA3C_PLXND1","SEMA3C - PLXND1","SEMA3","Secreted Signaling","PMID: 27533782"
"MES","MES","SEMA3C","PLXND1",6.60979982426764e-05,0,"SEMA3C_PLXND1","SEMA3C - PLXND1","SEMA3","Secreted Signaling","PMID: 27533782"
"MES","Mono-Mac","SEMA3C","PLXND1",2.48483754147652e-05,0,"SEMA3C_PLXND1","SEMA3C - PLXND1","SEMA3","Secreted Signaling","PMID: 27533782"
"dPCT","EC","ADM","CALCRL",0.00242890085776587,0,"ADM_CALCRL","ADM - CALCRL","CALCR","Secreted Signaling","KEGG: hsa04080"
"EC","EC","ADM","CALCRL",0.0139033988098556,0,"ADM_CALCRL","ADM - CALCRL","CALCR","Secreted Signaling","KEGG: hsa04080"
"Mono-Mac","EC","ADM","CALCRL",0.012561198661527,0,"ADM_CALCRL","ADM - CALCRL","CALCR","Secreted Signaling","KEGG: hsa04080"
"Neut","EC","ADM","CALCRL",0.0207526078559229,0,"ADM_CALCRL","ADM - CALCRL","CALCR","Secreted Signaling","KEGG: hsa04080"
"dPCT","MES","ADM","CALCRL",0.000246468453573487,0.01,"ADM_CALCRL","ADM - CALCRL","CALCR","Secreted Signaling","KEGG: hsa04080"
"EC","MES","ADM","CALCRL",0.00142555648170892,0,"ADM_CALCRL","ADM - CALCRL","CALCR","Secreted Signaling","KEGG: hsa04080"
"Mono-Mac","MES","ADM","CALCRL",0.00128636536428184,0,"ADM_CALCRL","ADM - CALCRL","CALCR","Secreted Signaling","KEGG: hsa04080"
"Neut","MES","ADM","CALCRL",0.00214117331847493,0,"ADM_CALCRL","ADM - CALCRL","CALCR","Secreted Signaling","KEGG: hsa04080"
"B","Neut","ANXA1","FPR2",0.00136378163361432,0,"ANXA1_FPR2","ANXA1 - FPR2","ANNEXIN","Secreted Signaling","PMID: 23230437"
"dPCT","Neut","ANXA1","FPR2",0.00658955350919741,0,"ANXA1_FPR2","ANXA1 - FPR2","ANNEXIN","Secreted Signaling","PMID: 23230437"
"EC","Neut","ANXA1","FPR2",0.0169526086435291,0,"ANXA1_FPR2","ANXA1 - FPR2","ANNEXIN","Secreted Signaling","PMID: 23230437"
"Mast","Neut","ANXA1","FPR2",0.0642128891535718,0,"ANXA1_FPR2","ANXA1 - FPR2","ANNEXIN","Secreted Signaling","PMID: 23230437"
"MES","Neut","ANXA1","FPR2",0.00865409509844415,0,"ANXA1_FPR2","ANXA1 - FPR2","ANNEXIN","Secreted Signaling","PMID: 23230437"
"Mono-Mac","Neut","ANXA1","FPR2",0.0189479621551943,0,"ANXA1_FPR2","ANXA1 - FPR2","ANNEXIN","Secreted Signaling","PMID: 23230437"
"T","Neut","ANXA1","FPR2",0.0271591844469687,0,"ANXA1_FPR2","ANXA1 - FPR2","ANNEXIN","Secreted Signaling","PMID: 23230437"
"B","Mono-Mac","ANXA1","FPR1",0.000483725557963565,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"dPCT","Mono-Mac","ANXA1","FPR1",0.00234519632115067,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"EC","Mono-Mac","ANXA1","FPR1",0.00607418050634056,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"Mast","Mono-Mac","ANXA1","FPR1",0.0237400839119583,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"MES","Mono-Mac","ANXA1","FPR1",0.00308408695709522,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"Mono-Mac","Mono-Mac","ANXA1","FPR1",0.00679797713893461,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"T","Mono-Mac","ANXA1","FPR1",0.00979650213472104,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"B","Neut","ANXA1","FPR1",0.00631182547426787,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"dPCT","Neut","ANXA1","FPR1",0.0299293956046086,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"EC","Neut","ANXA1","FPR1",0.0742542228031706,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"Mast","Neut","ANXA1","FPR1",0.24194354415734,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"MES","Neut","ANXA1","FPR1",0.0390192114018028,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"Mono-Mac","Neut","ANXA1","FPR1",0.0824285556101006,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"T","Neut","ANXA1","FPR1",0.114926835918343,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"EC","MES","GAS6","AXL",0.00405104055650014,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"MES","MES","GAS6","AXL",0.000689446327196259,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"Mono-Mac","MES","GAS6","AXL",0.000502712983938695,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"Plasma","MES","GAS6","AXL",0.0011325476498256,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"EC","Mono-Mac","GAS6","AXL",0.00293490808811085,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"MES","Mono-Mac","GAS6","AXL",0.000499027746985606,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"Mono-Mac","Mono-Mac","GAS6","AXL",0.000363849615774348,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"Plasma","Mono-Mac","GAS6","AXL",0.000819849061505466,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"EC","Mono-Mac","GAS6","MERTK",0.00339656638794032,0,"GAS6_MERTK","GAS6 - MERTK","GAS","Secreted Signaling","PMID: 27801848"
"MES","Mono-Mac","GAS6","MERTK",0.000577746367180988,0,"GAS6_MERTK","GAS6 - MERTK","GAS","Secreted Signaling","PMID: 27801848"
"Mono-Mac","Mono-Mac","GAS6","MERTK",0.000421253687389806,0,"GAS6_MERTK","GAS6 - MERTK","GAS","Secreted Signaling","PMID: 27801848"
"Plasma","Mono-Mac","GAS6","MERTK",0.000949127253895595,0,"GAS6_MERTK","GAS6 - MERTK","GAS","Secreted Signaling","PMID: 27801848"
"dPCT","dPCT","GRN","SORT1",0.00245227380259297,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"EC","dPCT","GRN","SORT1",0.00279449542760664,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"MES","dPCT","GRN","SORT1",0.000667855768891482,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"Mono-Mac","dPCT","GRN","SORT1",0.00685699884638724,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"PCT","dPCT","GRN","SORT1",0.000807281373668419,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"dPCT","EC","GRN","SORT1",0.00115324722667192,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"EC","EC","GRN","SORT1",0.00131442495086059,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"Mono-Mac","EC","GRN","SORT1",0.00323224707133755,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"dPCT","MES","GRN","SORT1",0.00562998748897034,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"EC","MES","GRN","SORT1",0.00641281708008183,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"MES","MES","GRN","SORT1",0.00153684123686499,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"Mono-Mac","MES","GRN","SORT1",0.015652895774236,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"PCT","MES","GRN","SORT1",0.00185734432274261,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"Plasma","MES","GRN","SORT1",0.00128611506268056,0.02,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"dPCT","Mono-Mac","GRN","SORT1",0.00176011434942058,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"EC","Mono-Mac","GRN","SORT1",0.00200593743433523,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"MES","Mono-Mac","GRN","SORT1",0.00047911016966743,0.03,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"Mono-Mac","Mono-Mac","GRN","SORT1",0.00492773789486104,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"PCT","Mono-Mac","GRN","SORT1",0.000579154939035491,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"B","B","LGALS9","PTPRC",0.00353450852688302,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"EC","B","LGALS9","PTPRC",0.00302474177822863,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"Mono-Mac","B","LGALS9","PTPRC",0.028455323565893,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"EC","Mast","LGALS9","PTPRC",0.000705393715281612,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"Mono-Mac","Mast","LGALS9","PTPRC",0.00676839043183612,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
