"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.59785080769808e-87,1.48965199199914,0.334,0.122,4.42716523288906e-83,"5","TCEAL3"
1.66005066877276e-87,1.54890647944616,0.386,0.158,4.59950238796869e-83,"5","CALU"
1.802637926709e-87,1.37509542336169,0.466,0.218,4.99456890353263e-83,"5","TBC1D1"
5.42063648756646e-86,1.76713276668552,0.311,0.111,1.50189575161004e-81,"5","ARHGEF7"
5.44377309186067e-86,1.39717244847554,0.486,0.235,1.50830621056184e-81,"5","THOC2"
1.08729177844966e-85,1.55289866083928,0.308,0.107,3.01255933055048e-81,"5","ZNF704"
1.48708801164921e-85,1.54462805389931,0.42,0.189,4.12027475387647e-81,"5","CCND1"
1.61272648410261e-85,1.78791124936173,0.253,0.078,4.46838126950309e-81,"5","MLH3"
2.004555789785e-85,1.2718096706123,0.411,0.172,5.55402272675729e-81,"5","SLC5A3"
1.80776759904274e-84,1.78842889100644,0.271,0.088,5.00878168666771e-80,"5","LIX1L"
3.56209454507108e-84,0.976948267656472,0.639,0.361,9.86949535602845e-80,"5","NR3C1"
5.47624995705345e-84,1.36424141274289,0.415,0.183,1.5173045756008e-79,"5","HCFC1R1"
8.12194218647735e-84,1.63960949389974,0.267,0.086,2.25034652160728e-79,"5","SNX18"
8.45739562758267e-84,1.13788468685986,0.694,0.421,2.34329060653433e-79,"5","IRF1"
9.60664201101407e-84,1.49981468717776,0.372,0.15,2.66171230199167e-79,"5","DNAJC10"
1.53686156396402e-82,1.13571254000541,0.351,0.133,4.25818233527512e-78,"5","MAFB"
4.1469172708448e-82,1.56391564556032,0.347,0.135,1.14898636823297e-77,"5","ATN1"
7.01246560725892e-81,0.896872681869378,0.644,0.361,1.94294384580323e-76,"5","YBX3"
1.07780332743242e-80,1.58322760941638,0.317,0.116,2.98626967931702e-76,"5","ZBTB16"
1.99901034465106e-80,1.25072089993283,0.462,0.222,5.5386579619247e-76,"5","MAGED2"
4.75330546495917e-80,1.16797110025831,0.431,0.191,1.31699834517624e-75,"5","RBPMS"
5.08221887178785e-80,1.16345702934724,0.25,0.075,1.40813038280626e-75,"5","TMEM204"
1.42636637896166e-79,1.3707263211008,0.532,0.287,3.95203332618906e-75,"5","SERTAD1"
1.58439915299979e-79,1.68922687343674,0.344,0.137,4.38989473321651e-75,"5","ING1"
1.9634319433984e-79,1.57523598644518,0.277,0.096,5.44008088557395e-75,"5","AK1"
2.09172142164604e-79,1.30170668741061,0.445,0.201,5.79553254295469e-75,"5","KAT6B"
2.22540437264369e-79,1.04949610238322,0.523,0.266,6.16592789528388e-75,"5","NUDT4"
3.55536111268236e-78,1.209865855635,0.425,0.188,9.85083903490902e-74,"5","PTPN12"
3.62442707877542e-78,0.935131283689695,0.67,0.394,1.0042200107163e-73,"5","MACF1"
5.30789874206326e-78,0.72643186295506,0.58,0.3,1.47065950446347e-73,"5","SYNE1"
8.02022619102086e-78,1.19667681963052,0.499,0.251,2.22216407074615e-73,"5","DYNC1LI2"
1.0164701335578e-77,0.901692464869158,0.81,0.566,2.81633379904861e-73,"5","FUS"
5.5534069178878e-77,1.5290949352628,0.309,0.115,1.53868245473917e-72,"5","EVA1B"
8.96616639514774e-76,0.795670928395898,0.438,0.19,2.48425572310359e-71,"5","BMPR2"
5.23811925416711e-75,0.820094677882792,0.613,0.334,1.45132570175208e-70,"5","TACC1"
6.51156056535428e-75,1.6187046871897,0.292,0.108,1.80415808584271e-70,"5","TSIX"
1.95381186443102e-74,1.69444498546653,0.314,0.123,5.41342653277902e-70,"5","CPM"
2.112059730362e-74,1.06352819374453,0.657,0.466,5.85188389491398e-70,"5","SELENOW"
5.95872877096234e-74,1.2159002935481,0.555,0.297,1.65098498057054e-69,"5","INTS6"
6.55909716199283e-74,0.868830916367033,0.479,0.221,1.81732905067335e-69,"5","ARHGAP29"
9.59000974941881e-74,0.982555225326533,0.632,0.359,2.65710400127147e-69,"5","SLC2A3"
1.11865399932012e-73,0.919271121868784,0.661,0.398,3.09945463591626e-69,"5","ATRX"
1.26453760625664e-73,0.816939035572456,0.807,0.621,3.50365434565528e-69,"5","CD63"
1.73353469185658e-73,1.27965878708983,0.432,0.197,4.80310457072702e-69,"5","PHACTR2"
1.76835651932161e-73,1.62119827265227,0.289,0.106,4.89958540808438e-69,"5","WDR60"
6.02914516808944e-73,1.08605651061257,0.48,0.243,1.67049525172254e-68,"5","NFIC"
3.71816636119876e-72,1.40044955671002,0.325,0.131,1.03019235369734e-67,"5","RTL8C"
4.56622343953004e-72,1.60338618963265,0.258,0.089,1.26516352839059e-67,"5","BCL6"
6.07154460654911e-72,1.48612761986312,0.288,0.106,1.68224286413656e-67,"5","ASAP2"
6.13776697674121e-72,1.45714256589334,0.273,0.097,1.70059109624569e-67,"5","SPRED1"
1.08219780433492e-71,1.30494020525271,0.337,0.136,2.99844545647076e-67,"5","NF1"
2.09226894480865e-71,1.0588476806839,0.628,0.37,5.79704956538134e-67,"5","STAT3"
2.1287072257788e-71,0.949161583392414,0.433,0.197,5.89800911046532e-67,"5","WWTR1"
2.33526265166701e-71,1.48339283328311,0.27,0.095,6.47031222897378e-67,"5","RASAL2"
4.74707567149965e-71,1.10888368215305,0.515,0.27,1.31527225630241e-66,"5","CHD9"
2.84769286832317e-70,1.1080073601033,0.459,0.228,7.89010263026301e-66,"5","TCEAL9"
3.93390936627754e-70,1.13007539819819,0.506,0.263,1.08996826811452e-65,"5","SPEN"
7.76636963498551e-70,0.834470624962742,0.772,0.575,2.15182803476544e-65,"5","HNRNPA3"
2.67540688577808e-69,1.26711438848352,0.317,0.127,7.41274985842533e-65,"5","PLCL1"
3.32288395350441e-69,0.943354233534781,0.644,0.402,9.20671456997467e-65,"5","HNRNPH3"
6.41531778346451e-69,1.11686931371411,0.541,0.3,1.77749209826451e-64,"5","PURA"
6.76622753470353e-69,1.05912974339873,0.29,0.107,1.87471866304031e-64,"5","SPRY1"
1.19153535091034e-68,1.23064053912367,0.446,0.221,3.30138699676729e-64,"5","ZNF638"
1.30072481263635e-68,1.25045867314683,0.364,0.158,3.60391823837155e-64,"5","SMAD5"
2.27081316514614e-68,1.47691203519881,0.294,0.114,6.2917420366704e-64,"5","SEPTIN10"
7.12709888754827e-68,1.66037196457324,0.255,0.091,1.974705288773e-63,"5","ZNF844"
7.89196213078909e-68,1.56936627789484,0.288,0.11,2.18662594757773e-63,"5","CD302"
2.75161431524497e-67,1.394426793356,0.283,0.105,7.62389778324924e-63,"5","DOCK1"
2.80211533381075e-67,0.962356444798289,0.615,0.365,7.76382095538944e-63,"5","BPTF"
4.08941479979219e-67,1.04957324751354,0.571,0.323,1.13305415857842e-62,"5","HEXIM1"
4.22375229812489e-67,1.09792774385228,0.453,0.225,1.17027504924146e-62,"5","TMEM30A"
1.64942534544662e-66,1.34073108017042,0.263,0.093,4.57006280462895e-62,"5","HDGFL3"
1.67153976493729e-65,1.60283605609602,0.332,0.146,4.63133522671174e-61,"5","PACSIN2"
2.21606282841488e-65,0.582870129948404,0.877,0.765,6.14004527868912e-61,"5","GNAS"
5.52731332487564e-65,1.32128509966353,0.329,0.138,1.53145270292329e-60,"5","CBX6"
1.79671359994837e-63,1.36432212499864,0.288,0.112,4.97815437137694e-59,"5","NCK2"
1.91038533994363e-63,1.61089225633506,0.273,0.105,5.29310466138183e-59,"5","CHM"
2.0845582481893e-63,1.28077270729469,0.37,0.17,5.77568553825808e-59,"5","CTBP2"
2.82087408438743e-63,1.14098111811031,0.43,0.211,7.81579582561225e-59,"5","PCYOX1"
3.04185292235207e-63,1.01641134627391,0.516,0.281,8.42806189196089e-59,"5","PSIP1"
4.56784423880858e-63,1.23281699379862,0.426,0.21,1.26561260324669e-58,"5","RIF1"
5.90454627167789e-63,1.24358278298086,0.409,0.195,1.63597263549379e-58,"5","KIAA2026"
7.19031356944463e-63,0.899048422103694,0.553,0.308,1.99222018068602e-58,"5","STOM"
2.06851731596355e-62,0.980741818167618,0.723,0.491,5.7312409273402e-58,"5","BRD2"
2.15606155799067e-62,1.16803437918951,0.275,0.103,5.97379975872476e-58,"5","SOCS2"
4.83629667237836e-62,1.26511794704826,0.369,0.168,1.33999271901587e-57,"5","CYTOR"
5.61555505170494e-62,1.14057296273915,0.315,0.131,1.55590183817589e-57,"5","MTUS1"
1.59971239831832e-61,0.99847948324425,0.522,0.304,4.43232314202056e-57,"5","TCEAL4"
2.70869131870813e-61,0.83051477328841,0.67,0.451,7.50497103674461e-57,"5","NORAD"
3.42187680852467e-61,1.16816012053364,0.408,0.197,9.48099407337931e-57,"5","KIDINS220"
8.19989202931907e-61,1.15592755280953,0.484,0.262,2.27194408456343e-56,"5","SENP6"
1.47495303513711e-60,0.541536904809627,0.836,0.567,4.0866523744544e-56,"5","TXNIP"
1.50413834262722e-60,1.22429078628348,0.312,0.131,4.16751610591724e-56,"5","SGCB"
1.95083680919028e-60,1.05593831256522,0.535,0.316,5.40518354722351e-56,"5","BBX"
2.06267144369549e-60,0.759735872192618,0.677,0.445,5.7150437690471e-56,"5","APLP2"
3.99572546852325e-60,1.32074336130881,0.305,0.126,1.10709565556374e-55,"5","ITPR1"
5.03486894124249e-60,1.22580754768982,0.385,0.186,1.39501113755006e-55,"5","ILK"
1.58575445168488e-59,1.3670415866928,0.261,0.099,4.39364985928328e-55,"5","ERCC6L2"
4.1368507034187e-59,1.37935805176969,0.281,0.112,1.14619722439622e-54,"5","RYK"
4.5031898752703e-59,1.20866712535118,0.364,0.172,1.24769881874114e-54,"5","MGLL"
8.38282233506598e-59,1.10012044304056,0.32,0.135,2.32262858437673e-54,"5","CTNNAL1"
1.05154988065151e-58,1.49407202589232,0.266,0.104,2.91352925432114e-54,"5","DIAPH2"
1.2268768264519e-58,0.992214368372983,0.564,0.341,3.39930762305029e-54,"5","LUC7L3"
1.59239955932108e-58,0.98992015244188,0.496,0.275,4.41206145901092e-54,"5","RSF1"
2.08152838027292e-58,1.49014363291876,0.258,0.099,5.76729068322217e-54,"5","TRAK2"
2.11530416467094e-58,0.618220129632425,0.722,0.443,5.86087324905378e-54,"5","KLF2"
2.62382867804285e-58,1.25727554989798,0.262,0.101,7.26984211825334e-54,"5","SCPEP1"
3.20385315819909e-58,1.05731206558688,0.395,0.193,8.87691594542222e-54,"5","NCKAP1"
3.81273127633998e-58,1.31205770849466,0.333,0.148,1.05639345473552e-53,"5","USP53"
4.51597848682447e-58,1.02896090786388,0.404,0.197,1.25124215934446e-53,"5","BAZ1B"
5.96370395595541e-58,1.05213040554698,0.388,0.189,1.65236345507657e-53,"5","OSBPL1A"
6.5161584699858e-58,0.773487422730763,0.619,0.379,1.80543202727896e-53,"5","ARID5B"
2.42621531699558e-57,1.72307837414843,0.26,0.103,6.72231477879964e-53,"5","CDS2"
2.89694818830426e-57,1.07986580134501,0.444,0.236,8.02657434533462e-53,"5","ARHGEF12"
1.13694095446721e-56,1.37088330701424,0.296,0.127,3.15012230254231e-52,"5","ABHD2"
1.28953953727489e-56,1.46611362010619,0.287,0.121,3.57292719592754e-52,"5","WDFY3"
1.49550362526925e-56,0.823589005825415,0.556,0.331,4.14359189453352e-52,"5","VAMP2"
2.13626317870539e-56,0.905357956281314,0.494,0.271,5.91894438923903e-52,"5","H1FX"
4.38270524084826e-56,1.25023771158198,0.349,0.162,1.21431614108183e-51,"5","SMC1A"
5.37633588748503e-56,1.43302507735124,0.286,0.12,1.48962138434548e-51,"5","AEBP2"
6.49445497196329e-56,0.804261395280891,0.717,0.511,1.79941863908187e-51,"5","RSRC2"
8.78978881624381e-56,1.13556621426392,0.354,0.162,2.43538678731667e-51,"5","KLC1"
2.20738516778311e-55,1.35691324408898,0.291,0.123,6.11600208437666e-51,"5","TNFSF12"
2.45240696521671e-55,1.24799288213574,0.281,0.113,6.79488397852594e-51,"5","PLXND1"
2.85712518209137e-55,0.898065803762575,0.595,0.389,7.91623674202056e-51,"5","ARPC5"
3.99440391153792e-55,1.20478031257174,0.357,0.167,1.10672949176981e-50,"5","PHF14"
1.12305707322375e-54,0.840794753884028,0.698,0.514,3.11165423278105e-50,"5","MT-ATP8"
1.13998677258119e-54,0.694192717868641,0.891,0.849,3.1585613507907e-50,"5","MYL6"
1.99527701233424e-54,0.962249032107588,0.564,0.34,5.52831401807447e-50,"5","TPR"
2.06282690911003e-54,1.28151883847434,0.29,0.125,5.71547451707117e-50,"5","RSU1"
4.88642362512108e-54,1.41691474124687,0.266,0.111,1.3538813938123e-49,"5","GPRC5C"
6.4525670111346e-54,1.09601015196412,0.407,0.207,1.78781274177506e-49,"5","KCNQ1OT1"
9.27184198595575e-54,0.757633031042163,0.666,0.434,2.56894925904876e-49,"5","NUFIP2"
1.06042806671649e-53,1.02896418824601,0.391,0.196,2.93812804445139e-49,"5","OSBPL9"
1.63966684208377e-53,1.01291310233393,0.432,0.23,4.5430249193615e-49,"5","NFE2L1"
2.55557593725851e-53,1.32734455574681,0.251,0.099,7.08073424936217e-49,"5","TCAF1"
2.57973607229645e-53,1.20966210897788,0.256,0.101,7.14767473551178e-49,"5","MPDZ"
2.95889638996304e-53,1.07759994184563,0.507,0.291,8.19821422767061e-49,"5","TLE4"
4.39660849448072e-53,0.603668924579962,0.86,0.664,1.21816831556577e-48,"5","HNRNPU"
5.85818121062354e-53,0.865338839412476,0.557,0.331,1.62312626802747e-48,"5","AFF4"
6.92356963469575e-53,1.05145664671261,0.257,0.103,1.91831343868515e-48,"5","CTDSPL"
1.46704490266252e-52,0.893916161208038,0.545,0.324,4.06474131180705e-48,"5","BOD1L1"
2.05606681166515e-52,1.2069129764698,0.386,0.194,5.69674431508062e-48,"5","SEC63"
2.83370239527873e-52,0.842788384661051,0.629,0.428,7.85133922659879e-48,"5","ANXA5"
7.12653334337759e-52,1.20512805283274,0.276,0.117,1.97454859344963e-47,"5","MIB1"
9.92764415845747e-52,1.08876660327546,0.388,0.198,2.75065236698381e-47,"5","TSPAN3"
1.03347785714031e-51,0.993376031061962,0.423,0.225,2.86345709877864e-47,"5","CCPG1"
3.26755037389457e-51,0.897765070448851,0.398,0.202,9.05340182094969e-47,"5","CBX5"
3.37226281370785e-51,1.05261194776332,0.346,0.164,9.34352857794033e-47,"5","SAV1"
3.91056320976749e-51,0.956605235166495,0.496,0.281,1.08349974853028e-46,"5","NFAT5"
1.4188418070094e-50,0.749809119648833,0.738,0.526,3.93118499468095e-46,"5","CCNL1"
2.4776766477968e-50,1.00800564266824,0.471,0.262,6.8648986880506e-46,"5","ARID1B"
3.49056306873669e-50,1.48029002788551,0.262,0.11,9.67130309454876e-46,"5","SHPRH"
6.09948152424035e-50,1.03085667010438,0.412,0.218,1.68998334592127e-45,"5","TRIP11"
1.34055617982448e-49,0.705627637607445,0.687,0.481,3.71427900743968e-45,"5","TUBA1B"
5.5149420649166e-49,1.41311118709881,0.268,0.116,1.52802499792644e-44,"5","PWWP3A"
1.01723338037075e-48,1.0394295692305,0.306,0.139,2.81844852699325e-44,"5","SELENBP1"
1.21185608530502e-48,0.648285554358743,0.409,0.206,3.35768965555462e-44,"5","PBX1"
2.01011565921609e-48,1.00701444946364,0.385,0.198,5.56942745699002e-44,"5","VEZF1"
2.04790936302897e-48,1.05016249595383,0.404,0.214,5.67414247214437e-44,"5","NSRP1"
3.92475696225205e-48,1.12169150171778,0.306,0.141,1.08743241153118e-43,"5","ATL3"
4.07839005922643e-48,0.862696060824306,0.562,0.35,1.12999953370987e-43,"5","PCM1"
6.06617434001413e-48,0.751022883548728,0.662,0.445,1.68075492438772e-43,"5","BTG2"
6.25975382187958e-48,0.709620018608224,0.275,0.114,1.73438999142817e-43,"5","GAS6"
1.19041899363394e-47,0.88571690375771,0.437,0.239,3.29829390566157e-43,"5","MAFF"
1.43183057038091e-47,0.803642345414851,0.62,0.438,3.96717296135438e-43,"5","YWHAQ"
1.52182090254798e-47,0.858740213018762,0.529,0.333,4.21650917468969e-43,"5","PJA2"
2.09456899483844e-47,1.12216398841353,0.393,0.206,5.80342231399886e-43,"5","SNHG14"
2.17387145914523e-47,0.995445402675346,0.466,0.267,6.02314565185369e-43,"5","PCF11"
2.31937898652134e-47,1.13632490214046,0.326,0.156,6.42630335795467e-43,"5","CHD6"
4.90829913165728e-47,0.972684986928117,0.414,0.226,1.35994244040828e-42,"5","PTPRA"
6.39435734615371e-47,0.619802580887708,0.536,0.306,1.77168458989881e-42,"5","CNN3"
6.56829678328583e-47,1.07568661133762,0.327,0.157,1.819877989745e-42,"5","MYO9A"
1.0365118131056e-46,0.556514617045946,0.766,0.585,2.87186328057169e-42,"5","NAP1L1"
1.08372740318015e-46,1.07176727073587,0.283,0.125,3.00268351599125e-42,"5","ERC1"
1.26047927446291e-46,1.39436099619161,0.311,0.149,3.49240992575439e-42,"5","VEZT"
3.21525937020944e-46,1.22521484363003,0.263,0.114,8.9085191370393e-42,"5","CEP290"
4.27657250716471e-46,0.996810272758499,0.437,0.246,1.18490994456013e-41,"5","MBNL2"
6.2745793836192e-46,0.540829563595821,0.809,0.605,1.73849770981937e-41,"5","SRRM2"
7.19755715203838e-46,0.759721705759669,0.577,0.383,1.99422716011528e-41,"5","SEPTIN2"
1.28964933437047e-45,0.973421253193417,0.412,0.222,3.57323141074026e-41,"5","HOOK3"
2.03335423096234e-45,0.893276376038419,0.427,0.241,5.63381456772735e-41,"5","DDAH2"
2.8705582871305e-45,1.02670216635594,0.319,0.155,7.95345584615248e-41,"5","CYFIP1"
6.63410203257204e-45,1.08190426415177,0.371,0.196,1.83811065016473e-40,"5","MKLN1"
9.76980163338705e-45,0.707342460067243,0.412,0.22,2.70691893856255e-40,"5","GNG12"
1.09888950703408e-44,1.20804137686622,0.262,0.115,3.04469315713932e-40,"5","TCF7L2"
1.22626919994866e-44,0.736057102725694,0.613,0.404,3.39762407229775e-40,"5","IQGAP1"
1.22657264642463e-44,0.56118016573026,0.529,0.311,3.39846483144872e-40,"5","IER3"
1.24391400817673e-44,1.28778054650946,0.25,0.107,3.44651254245526e-40,"5","CEP85L"
1.39206992382285e-44,0.725486692612282,0.263,0.11,3.85700813793597e-40,"5","PMP22"
2.69960163058001e-44,0.828723881548662,0.317,0.152,7.47978623784805e-40,"5","DONSON"
3.485966914608e-44,1.22490189476119,0.3,0.142,9.65856853030439e-40,"5","MAP1LC3A"
6.57225600081813e-44,1.07856651612964,0.338,0.171,1.82097497014668e-39,"5","FNDC3B"
7.33339040625074e-44,1.08600738504207,0.31,0.149,2.03186247985989e-39,"5","MEF2D"
8.13700197526103e-44,0.890588527738219,0.337,0.17,2.25451913728557e-39,"5","TFPI"
1.38051737452927e-43,1.01281821304219,0.374,0.199,3.82499948960826e-39,"5","SUPT16H"
1.58300687371293e-43,1.074028363778,0.308,0.149,4.38603714499642e-39,"5","CDK2AP1"
1.80659610948119e-43,0.826948092862651,0.442,0.255,5.00553584053953e-39,"5","RAB13"
2.4100163221059e-43,0.982564692753763,0.362,0.189,6.67743222365881e-39,"5","HSD17B12"
5.42682970395099e-43,0.756412779856732,0.552,0.352,1.5036117060737e-38,"5","DYNC1I2"
7.25249104156134e-43,1.01760682236877,0.394,0.216,2.0094476928854e-38,"5","RBBP7"
9.323701033091e-43,0.987350216095788,0.383,0.207,2.58331784523852e-38,"5","TUG1"
9.90963729934815e-43,1.2056036830181,0.322,0.163,2.74566320653039e-38,"5","MAML2"
1.63088524279739e-42,0.943509474980882,0.347,0.175,4.51869374221872e-38,"5","SKI"
1.65476472630513e-42,0.746786244552317,0.287,0.131,4.58485662717363e-38,"5","HSPA2"
2.72950276350944e-42,0.985718289672379,0.358,0.19,7.56263330685561e-38,"5","ARPC1A"
2.84372213156925e-42,1.33647721725474,0.258,0.118,7.87910090993892e-38,"5","CORO1C"
3.37243773190511e-42,1.00313614328796,0.402,0.221,9.34401322378949e-38,"5","MED13L"
5.02794310776336e-42,0.664553454374623,0.605,0.422,1.393092196868e-37,"5","C12orf57"
6.96457427393677e-42,1.05635021272715,0.25,0.111,1.92967459407966e-37,"5","EPB41L1"
1.07914912795532e-41,1.08021701795906,0.335,0.17,2.98999848882581e-37,"5","MBTPS1"
1.37710478005832e-41,0.970196785535114,0.316,0.157,3.81554421410758e-37,"5","CBX1"
2.52145834925019e-41,0.737348704676963,0.612,0.427,6.9862046482675e-37,"5","HP1BP3"
2.53723427884659e-41,0.909354400240442,0.415,0.235,7.02991501640025e-37,"5","GLG1"
2.85484118469824e-41,0.535735830913506,0.635,0.407,7.90990847044342e-37,"5","WSB1"
2.94480808562037e-41,1.07391758539138,0.393,0.218,8.15917976282836e-37,"5","TNRC6A"
3.06011974030114e-41,0.674424305738644,0.521,0.323,8.47867376445237e-37,"5","IFRD1"
4.25332669538956e-41,0.715715567007863,0.523,0.326,1.17846922749159e-36,"5","TOB1"
6.08572192638137e-41,1.16902171031699,0.285,0.136,1.68617097414249e-36,"5","REEP3"
1.04516520253051e-40,1.26180746285837,0.304,0.152,2.89583922665127e-36,"5","NOLC1"
1.36175338069647e-40,1.09376538747354,0.257,0.116,3.7730100918957e-36,"5","LTBP3"
1.9873014265865e-40,0.887864631332544,0.368,0.197,5.50621606264321e-36,"5","SCARB2"
2.06812941731492e-40,0.903865451486467,0.459,0.278,5.73016617655446e-36,"5","KLF10"
3.0469121415559e-40,1.04606340621816,0.386,0.213,8.44207947060894e-36,"5","KIAA1109"
3.51251028243366e-40,0.812853297365792,0.548,0.365,9.73211223953893e-36,"5","SNHG32"
7.52333336425828e-40,0.669986408101375,0.451,0.262,2.08448997523504e-35,"5","NFIB"
7.59505267563225e-40,0.746983321747809,0.546,0.364,2.10436124483743e-35,"5","TTC3"
1.89222230052054e-39,1.00098212864961,0.294,0.142,5.24278032805227e-35,"5","GIGYF2"
4.46204396277067e-39,1.22548203224235,0.283,0.138,1.23629852076487e-34,"5","AP3S1"
4.73933788757768e-39,0.801526203493535,0.459,0.269,1.31312834851115e-34,"5","MYLIP"
6.7048874916715e-39,0.816891131888295,0.491,0.314,1.85772317731742e-34,"5","H2AFJ"
1.73862170237596e-38,1.01306717340966,0.387,0.219,4.81719915077308e-34,"5","SMC3"
1.75155342232029e-38,0.669667927683795,0.329,0.166,4.85302906722282e-34,"5","THY1"
2.1100913652454e-38,0.926861266764909,0.332,0.171,5.84643014568544e-34,"5","CHD3"
8.01870886109167e-38,0.914792548866288,0.398,0.227,2.22174366414267e-33,"5","PRRC2B"
8.19185504806333e-38,0.68841112668751,0.597,0.395,2.26971727816691e-33,"5","AKAP13"
1.00304822700956e-37,0.553623630473326,0.526,0.324,2.77914572257538e-33,"5","TSPYL2"
1.14234510385679e-37,0.681545476219313,0.417,0.237,3.16509557925602e-33,"5","FARP1"
1.46048114720894e-37,0.851896038852636,0.42,0.248,4.04655511457182e-33,"5","ZBTB7A"
1.72938419272167e-37,0.906577919358515,0.306,0.153,4.79160478277393e-33,"5","SUN1"
2.71055436551131e-37,0.577637788028401,0.65,0.451,7.51013298052218e-33,"5","BCLAF1"
3.28069049176914e-37,1.09326793646926,0.309,0.158,9.08980914554476e-33,"5","ATXN2"
3.73410895681769e-37,0.784963644877105,0.343,0.18,1.03460956866548e-32,"5","CCDC88A"
3.91144921652203e-37,0.664024495996497,0.538,0.345,1.08374523442176e-32,"5","CREBRF"
5.30215715068514e-37,0.821792864556167,0.446,0.27,1.46906868174033e-32,"5","ADD1"
2.45077134153058e-36,0.874504453513728,0.342,0.182,6.79035215597876e-32,"5","PLEC"
2.99459441816543e-36,0.70534514630602,0.503,0.324,8.29712275441095e-32,"5","WASF2"
3.03121581504467e-36,1.27750793615697,0.274,0.137,8.39858965874428e-32,"5","RUFY3"
4.66258705061826e-36,0.979274744197982,0.328,0.176,1.2918629941148e-31,"5","RAD50"
7.53989553633818e-36,0.568409235896971,0.64,0.468,2.08907885625322e-31,"5","LAPTM4A"
7.99206334120326e-36,1.1677798599204,0.303,0.161,2.21436098994719e-31,"5","MIR22HG"
8.29177642760267e-36,0.621438745308903,0.369,0.2,2.29740249479587e-31,"5","ZNF503"
1.36097754938253e-35,0.705189463569055,0.451,0.269,3.77086049607419e-31,"5","DDIT3"
2.63701806070419e-35,1.08900940729616,0.277,0.138,7.3063859407931e-31,"5","ZHX1"
3.34615944676e-35,1.11928996265453,0.281,0.142,9.27120397913793e-31,"5","ZBTB4"
3.66014170765733e-35,0.640493716187367,0.532,0.348,1.01411546294062e-30,"5","HIF1A"
4.96173399553449e-35,1.08868978507342,0.268,0.133,1.37474763814274e-30,"5","APC"
1.32526551477947e-34,0.941201635393539,0.418,0.254,3.67191316179948e-30,"5","CEP350"
1.8286660816453e-34,0.658412404848204,0.618,0.44,5.06668511241464e-30,"5","ATF4"
1.83161963361613e-34,0.744800764949922,0.588,0.415,5.07486851886022e-30,"5","PNISR"
4.46098847401171e-34,1.09272335788085,0.298,0.157,1.23600607649443e-29,"5","ANKRD10"
4.70837061322344e-34,0.911469599564206,0.365,0.21,1.30454824580582e-29,"5","PITPNB"
5.74349824528614e-34,1.03049183649633,0.314,0.169,1.59135105882143e-29,"5","CASC3"
7.80333835560048e-34,1.04940811597012,0.271,0.136,2.16207095818623e-29,"5","NEK7"
7.98812191592237e-34,0.858918260968239,0.369,0.21,2.21326893924461e-29,"5","UBTF"
8.6504163975832e-34,0.831839342484703,0.35,0.194,2.39677087127838e-29,"5","UPF3A"
9.74261574777824e-34,1.20669872130145,0.263,0.132,2.69938654523692e-29,"5","TXLNA"
9.92175047381392e-34,1.125529810731,0.277,0.142,2.74901940377962e-29,"5","ZNF280D"
1.23218707886985e-33,0.671640820243486,0.562,0.408,3.41402073942469e-29,"5","SH3BGRL"
1.54526079426143e-33,0.766106852399699,0.522,0.349,4.28145408266015e-29,"5","TM9SF3"
1.75748634775988e-33,0.567269697082077,0.578,0.393,4.8694674237383e-29,"5","PNN"
1.94935128343237e-33,0.815311558822033,0.419,0.251,5.40106760100607e-29,"5","DPYSL2"
2.28556595903338e-33,0.727718034853975,0.447,0.282,6.33261760269379e-29,"5","ARHGAP5"
2.36453829166096e-33,1.04007183229696,0.252,0.124,6.55142624470502e-29,"5","DCTN1"
3.88592285600654e-33,0.814177529603951,0.459,0.289,1.07667264571373e-28,"5","TOB2"
3.90692937773353e-33,0.794066262919027,0.265,0.133,1.08249292268863e-28,"5","NME4"
4.3224079121679e-33,1.07408413613728,0.284,0.147,1.19760956022436e-28,"5","RAPGEF2"
4.91959745214051e-33,0.743895443798545,0.464,0.288,1.36307286606457e-28,"5","KMT2C"
5.64951854228548e-33,0.861778319154656,0.307,0.163,1.56531210251104e-28,"5","ZKSCAN1"
6.91207144926202e-33,0.893403135629539,0.439,0.274,1.91512763644703e-28,"5","DDX39B"
8.36922575005067e-33,1.08599176878716,0.284,0.148,2.31886137856654e-28,"5","POGZ"
1.64437207938509e-32,0.848833325126862,0.262,0.128,4.55606172035226e-28,"5","ANKRD36C"
1.64937412160106e-32,0.899369968152507,0.288,0.15,4.56992087872005e-28,"5","HERC2"
1.86109129556793e-32,1.01649530530926,0.318,0.178,5.15652565263005e-28,"5","ITPR2"
2.0281580771998e-32,0.722890371177637,0.536,0.358,5.61941758449749e-28,"5","CEBPD"
3.47467865740915e-32,0.874683721742562,0.326,0.181,9.62729215608352e-28,"5","FAM3C"
4.02974174009348e-32,0.55790345922819,0.654,0.544,1.1165205439277e-27,"5","EID1"
4.22550732180544e-32,0.84156967746902,0.471,0.309,1.17076131365263e-27,"5","SNRNP70"
5.5841632777503e-32,0.826253732725155,0.325,0.178,1.54720411936628e-27,"5","SMARCC2"
5.79928721597221e-32,0.944054164933949,0.286,0.148,1.60680850892942e-27,"5","NCOR2"
5.90778281591416e-32,0.855138471973592,0.303,0.16,1.63686938480534e-27,"5","EIF4G3"
