"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"B","Mono-Mac","MIF","CD74_CD44",0.119878380081144,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"dPCT","Mono-Mac","MIF","CD74_CD44",0.229817918922599,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"EC","Mono-Mac","MIF","CD74_CD44",0.137982420940628,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"LOH-DCT","Mono-Mac","MIF","CD74_CD44",0.219807774499942,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"Mast","Mono-Mac","MIF","CD74_CD44",0.101299426720032,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"MES","Mono-Mac","MIF","CD74_CD44",0.169431538906316,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"Mono-Mac","Mono-Mac","MIF","CD74_CD44",0.117957206485987,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"PCT","Mono-Mac","MIF","CD74_CD44",0.238828575567497,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"Plasma","Mono-Mac","MIF","CD74_CD44",0.120811056536971,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"T","Mono-Mac","MIF","CD74_CD44",0.136274865681393,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"dPCT","Plasma","MIF","CD74_CD44",0.108270607837466,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"LOH-DCT","Plasma","MIF","CD74_CD44",0.102847707995522,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"PCT","Plasma","MIF","CD74_CD44",0.113216201174531,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"dPCT","T","MIF","CD74_CD44",0.128867138579128,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"LOH-DCT","T","MIF","CD74_CD44",0.122554408514719,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"MES","T","MIF","CD74_CD44",0.0918431928869747,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"PCT","T","MIF","CD74_CD44",0.134611521361543,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090"
"B","MES","MIF","ACKR3",0.000779439511798423,0,"MIF_ACKR3","MIF - ACKR3","MIF","Secreted Signaling","PMID: 26175090"
"dPCT","MES","MIF","ACKR3",0.0017059717303834,0,"MIF_ACKR3","MIF - ACKR3","MIF","Secreted Signaling","PMID: 26175090"
"EC","MES","MIF","ACKR3",0.000915867354598115,0,"MIF_ACKR3","MIF - ACKR3","MIF","Secreted Signaling","PMID: 26175090"
"LOH-DCT","MES","MIF","ACKR3",0.00161088355680986,0,"MIF_ACKR3","MIF - ACKR3","MIF","Secreted Signaling","PMID: 26175090"
"Mast","MES","MIF","ACKR3",0.000645111211663254,0,"MIF_ACKR3","MIF - ACKR3","MIF","Secreted Signaling","PMID: 26175090"
"MES","MES","MIF","ACKR3",0.00116690264416275,0,"MIF_ACKR3","MIF - ACKR3","MIF","Secreted Signaling","PMID: 26175090"
"Mono-Mac","MES","MIF","ACKR3",0.000765288548096305,0,"MIF_ACKR3","MIF - ACKR3","MIF","Secreted Signaling","PMID: 26175090"
"PCT","MES","MIF","ACKR3",0.00179368841718043,0,"MIF_ACKR3","MIF - ACKR3","MIF","Secreted Signaling","PMID: 26175090"
"Plasma","MES","MIF","ACKR3",0.000786331566471144,0,"MIF_ACKR3","MIF - ACKR3","MIF","Secreted Signaling","PMID: 26175090"
"T","MES","MIF","ACKR3",0.000902756959237278,0,"MIF_ACKR3","MIF - ACKR3","MIF","Secreted Signaling","PMID: 26175090"
"dPCT","Mono-Mac","CX3CL1","CX3CR1",1.6174052518248e-05,0,"CX3CL1_CX3CR1","CX3CL1 - CX3CR1","CX3C","Secreted Signaling","KEGG: hsa04060"
"EC","Mono-Mac","CX3CL1","CX3CR1",0.000745137385101838,0,"CX3CL1_CX3CR1","CX3CL1 - CX3CR1","CX3C","Secreted Signaling","KEGG: hsa04060"
"MES","Mono-Mac","CX3CL1","CX3CR1",0.0002525624930031,0,"CX3CL1_CX3CR1","CX3CL1 - CX3CR1","CX3C","Secreted Signaling","KEGG: hsa04060"
"EC","MES","IL6","IL6R_IL6ST",4.90414189855415e-05,0,"IL6_IL6R_IL6ST","IL6 - (IL6R+IL6ST)","IL6","Secreted Signaling","KEGG: hsa04060"
"EC","Mono-Mac","IL6","IL6R_IL6ST",0.000201082257676141,0,"IL6_IL6R_IL6ST","IL6 - (IL6R+IL6ST)","IL6","Secreted Signaling","KEGG: hsa04060"
"EC","Plasma","IL6","IL6R_IL6ST",6.32017112707312e-05,0,"IL6_IL6R_IL6ST","IL6 - (IL6R+IL6ST)","IL6","Secreted Signaling","KEGG: hsa04060"
"Mast","dPCT","LIF","LIFR_IL6ST",0.000653091881617138,0,"LIF_LIFR_IL6ST","LIF - (LIFR+IL6ST)","LIFR","Secreted Signaling","KEGG: hsa04060"
"Mast","EC","LIF","LIFR_IL6ST",0.0374317086858943,0,"LIF_LIFR_IL6ST","LIF - (LIFR+IL6ST)","LIFR","Secreted Signaling","KEGG: hsa04060"
"Mast","MES","LIF","LIFR_IL6ST",0.00917619311276491,0,"LIF_LIFR_IL6ST","LIF - (LIFR+IL6ST)","LIFR","Secreted Signaling","KEGG: hsa04060"
"Mono-Mac","dPCT","OSM","LIFR_IL6ST",7.9319600472839e-05,0,"OSM_LIFR_IL6ST","OSM - (LIFR+IL6ST)","OSM","Secreted Signaling","KEGG: hsa04060"
"Neut","dPCT","OSM","LIFR_IL6ST",0.00143370451934489,0,"OSM_LIFR_IL6ST","OSM - (LIFR+IL6ST)","OSM","Secreted Signaling","KEGG: hsa04060"
"Mono-Mac","EC","OSM","LIFR_IL6ST",0.00469807451521106,0,"OSM_LIFR_IL6ST","OSM - (LIFR+IL6ST)","OSM","Secreted Signaling","KEGG: hsa04060"
"Neut","EC","OSM","LIFR_IL6ST",0.0787098805867373,0,"OSM_LIFR_IL6ST","OSM - (LIFR+IL6ST)","OSM","Secreted Signaling","KEGG: hsa04060"
"Mono-Mac","MES","OSM","LIFR_IL6ST",0.0011228846125208,0,"OSM_LIFR_IL6ST","OSM - (LIFR+IL6ST)","OSM","Secreted Signaling","KEGG: hsa04060"
"Neut","MES","OSM","LIFR_IL6ST",0.0199408262242418,0,"OSM_LIFR_IL6ST","OSM - (LIFR+IL6ST)","OSM","Secreted Signaling","KEGG: hsa04060"
"Mono-Mac","EC","OSM","OSMR_IL6ST",0.00273724130561227,0,"OSM_OSMR_IL6ST","OSM - (OSMR+IL6ST)","OSM","Secreted Signaling","KEGG: hsa04060"
"Neut","EC","OSM","OSMR_IL6ST",0.0473276382917378,0,"OSM_OSMR_IL6ST","OSM - (OSMR+IL6ST)","OSM","Secreted Signaling","KEGG: hsa04060"
"Mono-Mac","MES","OSM","OSMR_IL6ST",0.000934710738630345,0,"OSM_OSMR_IL6ST","OSM - (OSMR+IL6ST)","OSM","Secreted Signaling","KEGG: hsa04060"
"Neut","MES","OSM","OSMR_IL6ST",0.016651697686021,0,"OSM_OSMR_IL6ST","OSM - (OSMR+IL6ST)","OSM","Secreted Signaling","KEGG: hsa04060"
"Mono-Mac","B","IL10","IL10RA_IL10RB",9.21767416907863e-05,0,"IL10_IL10RA_IL10RB","IL10 - (IL10RA+IL10RB)","IL10","Secreted Signaling","KEGG: hsa04060"
"Mono-Mac","Mono-Mac","IL10","IL10RA_IL10RB",0.000340224910347238,0,"IL10_IL10RA_IL10RB","IL10 - (IL10RA+IL10RB)","IL10","Secreted Signaling","KEGG: hsa04060"
"Mono-Mac","Plasma","IL10","IL10RA_IL10RB",0.000163275367666789,0,"IL10_IL10RA_IL10RB","IL10 - (IL10RA+IL10RB)","IL10","Secreted Signaling","KEGG: hsa04060"
"Mono-Mac","Mono-Mac","IL1B","IL1R2",0.00123435942647177,0,"IL1B_IL1R2","IL1B - IL1R2","IL1","Secreted Signaling","KEGG: hsa04060"
"Neut","Mono-Mac","IL1B","IL1R2",0.00211404085612327,0,"IL1B_IL1R2","IL1B - IL1R2","IL1","Secreted Signaling","KEGG: hsa04060"
"Mono-Mac","Neut","IL1B","IL1R2",0.0130792738620545,0,"IL1B_IL1R2","IL1B - IL1R2","IL1","Secreted Signaling","KEGG: hsa04060"
"Neut","Neut","IL1B","IL1R2",0.0222126412150228,0,"IL1B_IL1R2","IL1B - IL1R2","IL1","Secreted Signaling","KEGG: hsa04060"
"MES","dPCT","IL17B","IL17RB",0.000250815048296253,0,"IL17B_IL17RB","IL17B - IL17RB","IL17","Secreted Signaling","KEGG: hsa04060"
"MES","PCT","IL17B","IL17RB",5.69475952916922e-05,0,"IL17B_IL17RB","IL17B - IL17RB","IL17","Secreted Signaling","KEGG: hsa04060"
"MES","Mono-Mac","IL34","CSF1R",0.000180769979394282,0,"IL34_CSF1R","IL34 - CSF1R","CSF","Secreted Signaling","KEGG: hsa04060"
"EC","Mono-Mac","CSF1","CSF1R",0.00649681545320551,0,"CSF1_CSF1R","CSF1 - CSF1R","CSF","Secreted Signaling","KEGG: hsa04060"
"Mast","Mono-Mac","CSF1","CSF1R",0.0112320610479838,0,"CSF1_CSF1R","CSF1 - CSF1R","CSF","Secreted Signaling","KEGG: hsa04060"
"MES","Mono-Mac","CSF1","CSF1R",0.00463895071501568,0,"CSF1_CSF1R","CSF1 - CSF1R","CSF","Secreted Signaling","KEGG: hsa04060"
"B","Mono-Mac","IL16","CD4",0.00254390714507307,0,"IL16_CD4","IL16 - CD4","IL16","Secreted Signaling","KEGG: hsa04060"
"Mono-Mac","Mono-Mac","IL16","CD4",0.00210408779192584,0,"IL16_CD4","IL16 - CD4","IL16","Secreted Signaling","KEGG: hsa04060"
"Plasma","Mono-Mac","IL16","CD4",0.00104469128152798,0,"IL16_CD4","IL16 - CD4","IL16","Secreted Signaling","KEGG: hsa04060"
"T","Mono-Mac","IL16","CD4",0.00203808502098947,0,"IL16_CD4","IL16 - CD4","IL16","Secreted Signaling","KEGG: hsa04060"
"B","Plasma","IL16","CD4",0.000996047732069408,0,"IL16_CD4","IL16 - CD4","IL16","Secreted Signaling","KEGG: hsa04060"
"Mono-Mac","Plasma","IL16","CD4",0.000823618796495333,0,"IL16_CD4","IL16 - CD4","IL16","Secreted Signaling","KEGG: hsa04060"
"Plasma","Plasma","IL16","CD4",0.00040866728245377,0.01,"IL16_CD4","IL16 - CD4","IL16","Secreted Signaling","KEGG: hsa04060"
"T","Plasma","IL16","CD4",0.000797750728329129,0,"IL16_CD4","IL16 - CD4","IL16","Secreted Signaling","KEGG: hsa04060"
"B","T","IL16","CD4",0.0003543473626293,0,"IL16_CD4","IL16 - CD4","IL16","Secreted Signaling","KEGG: hsa04060"
"Mono-Mac","T","IL16","CD4",0.000292972605514154,0,"IL16_CD4","IL16 - CD4","IL16","Secreted Signaling","KEGG: hsa04060"
"Plasma","T","IL16","CD4",0.000145329723112037,0.01,"IL16_CD4","IL16 - CD4","IL16","Secreted Signaling","KEGG: hsa04060"
"T","T","IL16","CD4",0.000283766242359888,0,"IL16_CD4","IL16 - CD4","IL16","Secreted Signaling","KEGG: hsa04060"
"T","B","IFNG","IFNGR1_IFNGR2",0.000924838665447213,0,"IFNG_IFNGR1_IFNGR2","IFNG - (IFNGR1+IFNGR2)","IFN-II","Secreted Signaling","KEGG: hsa04060"
"T","dPCT","IFNG","IFNGR1_IFNGR2",0.000320904593798628,0,"IFNG_IFNGR1_IFNGR2","IFNG - (IFNGR1+IFNGR2)","IFN-II","Secreted Signaling","KEGG: hsa04060"
"T","EC","IFNG","IFNGR1_IFNGR2",0.00123851404432463,0,"IFNG_IFNGR1_IFNGR2","IFNG - (IFNGR1+IFNGR2)","IFN-II","Secreted Signaling","KEGG: hsa04060"
"T","Mast","IFNG","IFNGR1_IFNGR2",0.000752180587684589,0,"IFNG_IFNGR1_IFNGR2","IFNG - (IFNGR1+IFNGR2)","IFN-II","Secreted Signaling","KEGG: hsa04060"
"T","MES","IFNG","IFNGR1_IFNGR2",0.000816547531148655,0,"IFNG_IFNGR1_IFNGR2","IFNG - (IFNGR1+IFNGR2)","IFN-II","Secreted Signaling","KEGG: hsa04060"
"T","Mono-Mac","IFNG","IFNGR1_IFNGR2",0.00310986810591679,0,"IFNG_IFNGR1_IFNGR2","IFNG - (IFNGR1+IFNGR2)","IFN-II","Secreted Signaling","KEGG: hsa04060"
"T","Neut","IFNG","IFNGR1_IFNGR2",0.000972396095627396,0,"IFNG_IFNGR1_IFNGR2","IFNG - (IFNGR1+IFNGR2)","IFN-II","Secreted Signaling","KEGG: hsa04060"
"T","Plasma","IFNG","IFNGR1_IFNGR2",0.000520956975084204,0,"IFNG_IFNGR1_IFNGR2","IFNG - (IFNGR1+IFNGR2)","IFN-II","Secreted Signaling","KEGG: hsa04060"
"B","dPCT","TNF","TNFRSF1A",0.000932061168569441,0,"TNF_TNFRSF1A","TNF - TNFRSF1A","TNF","Secreted Signaling","KEGG: hsa04060"
"Mono-Mac","dPCT","TNF","TNFRSF1A",0.000785652220754979,0,"TNF_TNFRSF1A","TNF - TNFRSF1A","TNF","Secreted Signaling","KEGG: hsa04060"
"T","dPCT","TNF","TNFRSF1A",0.0011349856428831,0,"TNF_TNFRSF1A","TNF - TNFRSF1A","TNF","Secreted Signaling","KEGG: hsa04060"
"B","EC","TNF","TNFRSF1A",0.00586935092270845,0,"TNF_TNFRSF1A","TNF - TNFRSF1A","TNF","Secreted Signaling","KEGG: hsa04060"
"Mono-Mac","EC","TNF","TNFRSF1A",0.00495123189954715,0,"TNF_TNFRSF1A","TNF - TNFRSF1A","TNF","Secreted Signaling","KEGG: hsa04060"
"T","EC","TNF","TNFRSF1A",0.00713951993529373,0,"TNF_TNFRSF1A","TNF - TNFRSF1A","TNF","Secreted Signaling","KEGG: hsa04060"
"B","MES","TNF","TNFRSF1A",0.0025420509780305,0,"TNF_TNFRSF1A","TNF - TNFRSF1A","TNF","Secreted Signaling","KEGG: hsa04060"
"Mono-Mac","MES","TNF","TNFRSF1A",0.00214328602415689,0,"TNF_TNFRSF1A","TNF - TNFRSF1A","TNF","Secreted Signaling","KEGG: hsa04060"
"T","MES","TNF","TNFRSF1A",0.00309441006048711,0,"TNF_TNFRSF1A","TNF - TNFRSF1A","TNF","Secreted Signaling","KEGG: hsa04060"
"B","Mono-Mac","TNF","TNFRSF1A",0.00166841419591984,0,"TNF_TNFRSF1A","TNF - TNFRSF1A","TNF","Secreted Signaling","KEGG: hsa04060"
"Mono-Mac","Mono-Mac","TNF","TNFRSF1A",0.00140650113624875,0,"TNF_TNFRSF1A","TNF - TNFRSF1A","TNF","Secreted Signaling","KEGG: hsa04060"
"T","Mono-Mac","TNF","TNFRSF1A",0.00203132842575474,0,"TNF_TNFRSF1A","TNF - TNFRSF1A","TNF","Secreted Signaling","KEGG: hsa04060"
"B","PCT","TNF","TNFRSF1A",0.000255652257049869,0.03,"TNF_TNFRSF1A","TNF - TNFRSF1A","TNF","Secreted Signaling","KEGG: hsa04060"
"T","PCT","TNF","TNFRSF1A",0.000311357696160232,0,"TNF_TNFRSF1A","TNF - TNFRSF1A","TNF","Secreted Signaling","KEGG: hsa04060"
"B","B","TNF","TNFRSF1B",0.00244998085957562,0,"TNF_TNFRSF1B","TNF - TNFRSF1B","TNF","Secreted Signaling","KEGG: hsa04060"
"Mono-Mac","B","TNF","TNFRSF1B",0.00206562879725642,0,"TNF_TNFRSF1B","TNF - TNFRSF1B","TNF","Secreted Signaling","KEGG: hsa04060"
"T","B","TNF","TNFRSF1B",0.00298239395821069,0,"TNF_TNFRSF1B","TNF - TNFRSF1B","TNF","Secreted Signaling","KEGG: hsa04060"
"B","EC","TNF","TNFRSF1B",0.0026165886745571,0,"TNF_TNFRSF1B","TNF - TNFRSF1B","TNF","Secreted Signaling","KEGG: hsa04060"
"Mono-Mac","EC","TNF","TNFRSF1B",0.00220615704656692,0,"TNF_TNFRSF1B","TNF - TNFRSF1B","TNF","Secreted Signaling","KEGG: hsa04060"
"T","EC","TNF","TNFRSF1B",0.00318509224213797,0,"TNF_TNFRSF1B","TNF - TNFRSF1B","TNF","Secreted Signaling","KEGG: hsa04060"
"B","Mono-Mac","TNF","TNFRSF1B",0.0103743035851249,0,"TNF_TNFRSF1B","TNF - TNFRSF1B","TNF","Secreted Signaling","KEGG: hsa04060"
"Mono-Mac","Mono-Mac","TNF","TNFRSF1B",0.00875770080141302,0,"TNF_TNFRSF1B","TNF - TNFRSF1B","TNF","Secreted Signaling","KEGG: hsa04060"
"T","Mono-Mac","TNF","TNFRSF1B",0.0126070129998245,0,"TNF_TNFRSF1B","TNF - TNFRSF1B","TNF","Secreted Signaling","KEGG: hsa04060"
"B","Neut","TNF","TNFRSF1B",0.00869257145389879,0,"TNF_TNFRSF1B","TNF - TNFRSF1B","TNF","Secreted Signaling","KEGG: hsa04060"
"Mono-Mac","Neut","TNF","TNFRSF1B",0.00733608629420889,0,"TNF_TNFRSF1B","TNF - TNFRSF1B","TNF","Secreted Signaling","KEGG: hsa04060"
"T","Neut","TNF","TNFRSF1B",0.0105672110262198,0,"TNF_TNFRSF1B","TNF - TNFRSF1B","TNF","Secreted Signaling","KEGG: hsa04060"
"B","Plasma","TNF","TNFRSF1B",0.00143522228811524,0.03,"TNF_TNFRSF1B","TNF - TNFRSF1B","TNF","Secreted Signaling","KEGG: hsa04060"
"T","Plasma","TNF","TNFRSF1B",0.0017475012944046,0,"TNF_TNFRSF1B","TNF - TNFRSF1B","TNF","Secreted Signaling","KEGG: hsa04060"
"B","T","TNF","TNFRSF1B",0.00521674686542604,0,"TNF_TNFRSF1B","TNF - TNFRSF1B","TNF","Secreted Signaling","KEGG: hsa04060"
"Mono-Mac","T","TNF","TNFRSF1B",0.00440026022812105,0,"TNF_TNFRSF1B","TNF - TNFRSF1B","TNF","Secreted Signaling","KEGG: hsa04060"
"T","T","TNF","TNFRSF1B",0.00634658935750738,0,"TNF_TNFRSF1B","TNF - TNFRSF1B","TNF","Secreted Signaling","KEGG: hsa04060"
"Mono-Mac","dPCT","TNFSF14","LTBR",1.89588553402914e-05,0,"TNFSF14_LTBR","TNFSF14 - LTBR","LIGHT","Secreted Signaling","KEGG: hsa04060"
"T","dPCT","TNFSF14","LTBR",9.99862622260892e-05,0,"TNFSF14_LTBR","TNFSF14 - LTBR","LIGHT","Secreted Signaling","KEGG: hsa04060"
"Mono-Mac","EC","TNFSF14","LTBR",0.000196448349227329,0,"TNFSF14_LTBR","TNFSF14 - LTBR","LIGHT","Secreted Signaling","KEGG: hsa04060"
"T","EC","TNFSF14","LTBR",0.0010352548713157,0,"TNFSF14_LTBR","TNFSF14 - LTBR","LIGHT","Secreted Signaling","KEGG: hsa04060"
"Mono-Mac","MES","TNFSF14","LTBR",0.000100957078551998,0,"TNFSF14_LTBR","TNFSF14 - LTBR","LIGHT","Secreted Signaling","KEGG: hsa04060"
"T","MES","TNFSF14","LTBR",0.00053224650859349,0,"TNFSF14_LTBR","TNFSF14 - LTBR","LIGHT","Secreted Signaling","KEGG: hsa04060"
"Mono-Mac","Mono-Mac","TNFSF14","LTBR",3.78122982019061e-05,0,"TNFSF14_LTBR","TNFSF14 - LTBR","LIGHT","Secreted Signaling","KEGG: hsa04060"
"T","Mono-Mac","TNFSF14","LTBR",0.0001994005269001,0,"TNFSF14_LTBR","TNFSF14 - LTBR","LIGHT","Secreted Signaling","KEGG: hsa04060"
"Mono-Mac","B","TNFSF14","TNFRSF14",0.000214977621558391,0,"TNFSF14_TNFRSF14","TNFSF14 - TNFRSF14","LIGHT","Secreted Signaling","KEGG: hsa04060"
"T","B","TNFSF14","TNFRSF14",0.00113281185949678,0,"TNFSF14_TNFRSF14","TNFSF14 - TNFRSF14","LIGHT","Secreted Signaling","KEGG: hsa04060"
"Mono-Mac","dPCT","TNFSF14","TNFRSF14",6.39269435414075e-05,0,"TNFSF14_TNFRSF14","TNFSF14 - TNFRSF14","LIGHT","Secreted Signaling","KEGG: hsa04060"
"T","dPCT","TNFSF14","TNFRSF14",0.000337076675444861,0,"TNFSF14_TNFRSF14","TNFSF14 - TNFRSF14","LIGHT","Secreted Signaling","KEGG: hsa04060"
"Mono-Mac","EC","TNFSF14","TNFRSF14",0.000163287912026317,0,"TNFSF14_TNFRSF14","TNFSF14 - TNFRSF14","LIGHT","Secreted Signaling","KEGG: hsa04060"
"T","EC","TNFSF14","TNFRSF14",0.000860625961970689,0,"TNFSF14_TNFRSF14","TNFSF14 - TNFRSF14","LIGHT","Secreted Signaling","KEGG: hsa04060"
"Mono-Mac","Mast","TNFSF14","TNFRSF14",1.27473935107681e-05,0,"TNFSF14_TNFRSF14","TNFSF14 - TNFRSF14","LIGHT","Secreted Signaling","KEGG: hsa04060"
"T","Mast","TNFSF14","TNFRSF14",6.7229695287251e-05,0,"TNFSF14_TNFRSF14","TNFSF14 - TNFRSF14","LIGHT","Secreted Signaling","KEGG: hsa04060"
"Mono-Mac","MES","TNFSF14","TNFRSF14",5.14387856229302e-05,0,"TNFSF14_TNFRSF14","TNFSF14 - TNFRSF14","LIGHT","Secreted Signaling","KEGG: hsa04060"
"T","MES","TNFSF14","TNFRSF14",0.000271243065795458,0,"TNFSF14_TNFRSF14","TNFSF14 - TNFRSF14","LIGHT","Secreted Signaling","KEGG: hsa04060"
"Mono-Mac","Mono-Mac","TNFSF14","TNFRSF14",0.000255678960731318,0,"TNFSF14_TNFRSF14","TNFSF14 - TNFRSF14","LIGHT","Secreted Signaling","KEGG: hsa04060"
"T","Mono-Mac","TNFSF14","TNFRSF14",0.0013470510284933,0,"TNFSF14_TNFRSF14","TNFSF14 - TNFRSF14","LIGHT","Secreted Signaling","KEGG: hsa04060"
"Mono-Mac","Neut","TNFSF14","TNFRSF14",0.000140304311278756,0,"TNFSF14_TNFRSF14","TNFSF14 - TNFRSF14","LIGHT","Secreted Signaling","KEGG: hsa04060"
"T","Neut","TNFSF14","TNFRSF14",0.00073956110098321,0,"TNFSF14_TNFRSF14","TNFSF14 - TNFRSF14","LIGHT","Secreted Signaling","KEGG: hsa04060"
"Mono-Mac","PCT","TNFSF14","TNFRSF14",1.84815474786964e-05,0,"TNFSF14_TNFRSF14","TNFSF14 - TNFRSF14","LIGHT","Secreted Signaling","KEGG: hsa04060"
"T","PCT","TNFSF14","TNFRSF14",9.74692084029235e-05,0,"TNFSF14_TNFRSF14","TNFSF14 - TNFRSF14","LIGHT","Secreted Signaling","KEGG: hsa04060"
"Mono-Mac","Plasma","TNFSF14","TNFRSF14",8.65621411863682e-05,0,"TNFSF14_TNFRSF14","TNFSF14 - TNFRSF14","LIGHT","Secreted Signaling","KEGG: hsa04060"
"T","Plasma","TNFSF14","TNFRSF14",0.000456384354413021,0,"TNFSF14_TNFRSF14","TNFSF14 - TNFRSF14","LIGHT","Secreted Signaling","KEGG: hsa04060"
"Mono-Mac","T","TNFSF14","TNFRSF14",0.000137072277552119,0,"TNFSF14_TNFRSF14","TNFSF14 - TNFRSF14","LIGHT","Secreted Signaling","KEGG: hsa04060"
"T","T","TNFSF14","TNFRSF14",0.000722534633407508,0,"TNFSF14_TNFRSF14","TNFSF14 - TNFRSF14","LIGHT","Secreted Signaling","KEGG: hsa04060"
"Mono-Mac","EC","TNFSF15","TNFRSF25",1.19402264118801e-05,0,"TNFSF15_TNFRSF25","TNFSF15 - TNFRSF25","VEGI","Secreted Signaling","KEGG: hsa04060"
"Mono-Mac","T","TNFSF15","TNFRSF25",0.000109793456343448,0,"TNFSF15_TNFRSF25","TNFSF15 - TNFRSF25","VEGI","Secreted Signaling","KEGG: hsa04060"
"dPCT","EC","TNFSF10","TNFRSF10A",0.000619535928631857,0,"TNFSF10_TNFRSF10B","TNFSF10 - TNFRSF10B","TRAIL","Secreted Signaling","KEGG: hsa04060"
"EC","EC","TNFSF10","TNFRSF10A",0.000945840561004971,0,"TNFSF10_TNFRSF10B","TNFSF10 - TNFRSF10B","TRAIL","Secreted Signaling","KEGG: hsa04060"
"LOH-DCT","EC","TNFSF10","TNFRSF10A",3.43734566049231e-05,0,"TNFSF10_TNFRSF10B","TNFSF10 - TNFRSF10B","TRAIL","Secreted Signaling","KEGG: hsa04060"
"Mast","EC","TNFSF10","TNFRSF10A",0.000213343267453461,0,"TNFSF10_TNFRSF10B","TNFSF10 - TNFRSF10B","TRAIL","Secreted Signaling","KEGG: hsa04060"
"MES","EC","TNFSF10","TNFRSF10A",5.87758269758803e-06,0,"TNFSF10_TNFRSF10B","TNFSF10 - TNFRSF10B","TRAIL","Secreted Signaling","KEGG: hsa04060"
"Mono-Mac","EC","TNFSF10","TNFRSF10A",9.77857951025255e-05,0,"TNFSF10_TNFRSF10B","TNFSF10 - TNFRSF10B","TRAIL","Secreted Signaling","KEGG: hsa04060"
"Neut","EC","TNFSF10","TNFRSF10A",0.000286058621627735,0,"TNFSF10_TNFRSF10B","TNFSF10 - TNFRSF10B","TRAIL","Secreted Signaling","KEGG: hsa04060"
"PCT","EC","TNFSF10","TNFRSF10A",0.000224995950653845,0,"TNFSF10_TNFRSF10B","TNFSF10 - TNFRSF10B","TRAIL","Secreted Signaling","KEGG: hsa04060"
"Plasma","EC","TNFSF10","TNFRSF10A",2.77214191129219e-05,0,"TNFSF10_TNFRSF10B","TNFSF10 - TNFRSF10B","TRAIL","Secreted Signaling","KEGG: hsa04060"
"T","EC","TNFSF10","TNFRSF10A",5.52824975359793e-05,0,"TNFSF10_TNFRSF10B","TNFSF10 - TNFRSF10B","TRAIL","Secreted Signaling","KEGG: hsa04060"
"MES","MES","NGF","NGFR",8.36358290049502e-06,0,"NGF_NGFR","NGF - NGFR","NGF","Secreted Signaling","KEGG: hsa04060"
"B","dPCT","TNFSF12","TNFRSF12A",0.000177256840219027,0.01,"TNFSF12_TNFRSF12A","TNFSF12 - TNFRSF12A","TWEAK","Secreted Signaling","KEGG: hsa04060"
"dPCT","dPCT","TNFSF12","TNFRSF12A",0.000161568678822131,0,"TNFSF12_TNFRSF12A","TNFSF12 - TNFRSF12A","TWEAK","Secreted Signaling","KEGG: hsa04060"
"EC","dPCT","TNFSF12","TNFRSF12A",0.00271573469164778,0,"TNFSF12_TNFRSF12A","TNFSF12 - TNFRSF12A","TWEAK","Secreted Signaling","KEGG: hsa04060"
"MES","dPCT","TNFSF12","TNFRSF12A",0.00431090980318213,0,"TNFSF12_TNFRSF12A","TNFSF12 - TNFRSF12A","TWEAK","Secreted Signaling","KEGG: hsa04060"
"Mono-Mac","dPCT","TNFSF12","TNFRSF12A",0.00194082274865864,0,"TNFSF12_TNFRSF12A","TNFSF12 - TNFRSF12A","TWEAK","Secreted Signaling","KEGG: hsa04060"
